system:index,Characteristic Name,Latitude,Longitude,NIR,Result Unit,Result Value,SWIR1,SWIR2,SurfTempK,blue,coicidence_tolerance,collection_time,green,pixel_merging,red,﻿Activity Start Date,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004af_0,"Chlorophyll a, corrected for pheophytin",40.23702379593217,-111.76439014713654,0.03226499999999999,ug/l,4.84,0.0028124999999999956,0.0031150000000000067,282.51469724000003,0.13385000000000002,2,1508112000000,0.17443999999999998,true,0.13866250000000002,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.76439014713654,40.23702379593217]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004a8_0,"Chlorophyll a, uncorrected for pheophytin",40.23702379593217,-111.76439014713654,0.03226499999999999,ug/l,7.12,0.0028124999999999956,0.0031150000000000067,282.51469724000003,0.13385000000000002,2,1508112000000,0.17443999999999998,true,0.13866250000000002,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.76439014713654,40.23702379593217]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004ab_0,"Chlorophyll a, uncorrected for pheophytin",40.23702379593217,-111.76439014713654,0.03226499999999999,ug/l,6.64,0.0028124999999999956,0.0031150000000000067,282.51469724000003,0.13385000000000002,2,1508112000000,0.17443999999999998,true,0.13866250000000002,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.76439014713654,40.23702379593217]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004ae_0,"Chlorophyll a, uncorrected for pheophytin",40.23702379593217,-111.76439014713654,0.03226499999999999,ug/l,6.16,0.0028124999999999956,0.0031150000000000067,282.51469724000003,0.13385000000000002,2,1508112000000,0.17443999999999998,true,0.13866250000000002,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.76439014713654,40.23702379593217]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000498_0,"Chlorophyll a, free of pheophytin",40.16911116045273,-111.77732588722786,0.026077500000000003,ug/l,5.52,0.002757499999999996,7.774999999999865E-4,283.11626876,0.128405,2,1508112000000,0.16935250000000002,true,0.12004500000000001,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77732588722786,40.16911116045273]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000049b_0,"Chlorophyll a, free of pheophytin",40.16911116045273,-111.77732588722786,0.026077500000000003,ug/l,6.12,0.002757499999999996,7.774999999999865E-4,283.11626876,0.128405,2,1508112000000,0.16935250000000002,true,0.12004500000000001,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77732588722786,40.16911116045273]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000049e_0,"Chlorophyll a, free of pheophytin",40.16911116045273,-111.77732588722786,0.026077500000000003,ug/l,6.36,0.002757499999999996,7.774999999999865E-4,283.11626876,0.128405,2,1508112000000,0.16935250000000002,true,0.12004500000000001,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77732588722786,40.16911116045273]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000497_0,"Chlorophyll a, corrected for pheophytin",40.16911116045273,-111.77732588722786,0.026077500000000003,ug/l,5.8,0.002757499999999996,7.774999999999865E-4,283.11626876,0.128405,2,1508112000000,0.16935250000000002,true,0.12004500000000001,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77732588722786,40.16911116045273]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000049a_0,"Chlorophyll a, corrected for pheophytin",40.16911116045273,-111.77732588722786,0.026077500000000003,ug/l,6.76,0.002757499999999996,7.774999999999865E-4,283.11626876,0.128405,2,1508112000000,0.16935250000000002,true,0.12004500000000001,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77732588722786,40.16911116045273]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000049d_0,"Chlorophyll a, corrected for pheophytin",40.16911116045273,-111.77732588722786,0.026077500000000003,ug/l,6.76,0.002757499999999996,7.774999999999865E-4,283.11626876,0.128405,2,1508112000000,0.16935250000000002,true,0.12004500000000001,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77732588722786,40.16911116045273]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000496_0,"Chlorophyll a, uncorrected for pheophytin",40.16911116045273,-111.77732588722786,0.026077500000000003,ug/l,7.12,0.002757499999999996,7.774999999999865E-4,283.11626876,0.128405,2,1508112000000,0.16935250000000002,true,0.12004500000000001,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77732588722786,40.16911116045273]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000499_0,"Chlorophyll a, uncorrected for pheophytin",40.16911116045273,-111.77732588722786,0.026077500000000003,ug/l,8.08,0.002757499999999996,7.774999999999865E-4,283.11626876,0.128405,2,1508112000000,0.16935250000000002,true,0.12004500000000001,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77732588722786,40.16911116045273]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000049c_0,"Chlorophyll a, uncorrected for pheophytin",40.16911116045273,-111.77732588722786,0.026077500000000003,ug/l,8.08,0.002757499999999996,7.774999999999865E-4,283.11626876,0.128405,2,1508112000000,0.16935250000000002,true,0.12004500000000001,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77732588722786,40.16911116045273]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004bc_0,"Chlorophyll a, free of pheophytin",40.29604311009882,-111.8031973674105,0.0353175,ug/l,8.48,0.0030324999999999935,9.149999999999991E-4,282.51811526,0.1378375,2,1508112000000,0.18395499999999998,true,0.1370675,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8031973674105,40.29604311009882]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004bf_0,"Chlorophyll a, free of pheophytin",40.29604311009882,-111.8031973674105,0.0353175,ug/l,8.84,0.0030324999999999935,9.149999999999991E-4,282.51811526,0.1378375,2,1508112000000,0.18395499999999998,true,0.1370675,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8031973674105,40.29604311009882]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004c2_0,"Chlorophyll a, free of pheophytin",40.29604311009882,-111.8031973674105,0.0353175,ug/l,8.2,0.0030324999999999935,9.149999999999991E-4,282.51811526,0.1378375,2,1508112000000,0.18395499999999998,true,0.1370675,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8031973674105,40.29604311009882]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004bb_0,"Chlorophyll a, corrected for pheophytin",40.29604311009882,-111.8031973674105,0.0353175,ug/l,8.72,0.0030324999999999935,9.149999999999991E-4,282.51811526,0.1378375,2,1508112000000,0.18395499999999998,true,0.1370675,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8031973674105,40.29604311009882]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004be_0,"Chlorophyll a, corrected for pheophytin",40.29604311009882,-111.8031973674105,0.0353175,ug/l,9.68,0.0030324999999999935,9.149999999999991E-4,282.51811526,0.1378375,2,1508112000000,0.18395499999999998,true,0.1370675,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8031973674105,40.29604311009882]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004c1_0,"Chlorophyll a, corrected for pheophytin",40.29604311009882,-111.8031973674105,0.0353175,ug/l,8.72,0.0030324999999999935,9.149999999999991E-4,282.51811526,0.1378375,2,1508112000000,0.18395499999999998,true,0.1370675,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8031973674105,40.29604311009882]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004ba_0,"Chlorophyll a, uncorrected for pheophytin",40.29604311009882,-111.8031973674105,0.0353175,ug/l,12.8,0.0030324999999999935,9.149999999999991E-4,282.51811526,0.1378375,2,1508112000000,0.18395499999999998,true,0.1370675,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8031973674105,40.29604311009882]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004bd_0,"Chlorophyll a, uncorrected for pheophytin",40.29604311009882,-111.8031973674105,0.0353175,ug/l,11.36,0.0030324999999999935,9.149999999999991E-4,282.51811526,0.1378375,2,1508112000000,0.18395499999999998,true,0.1370675,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8031973674105,40.29604311009882]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004c0_0,"Chlorophyll a, uncorrected for pheophytin",40.29604311009882,-111.8031973674105,0.0353175,ug/l,9.96,0.0030324999999999935,9.149999999999991E-4,282.51811526,0.1378375,2,1508112000000,0.18395499999999998,true,0.1370675,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8031973674105,40.29604311009882]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004a1_0,"Chlorophyll a, free of pheophytin",40.18851477058971,-111.73124231315252,0.029624999999999985,ug/l,23.24,0.005039999999999989,7.500000000000007E-4,283.28375173999996,0.07255250000000002,2,1508112000000,0.11897249999999998,true,0.0892175,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.73124231315252,40.18851477058971]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004a4_0,"Chlorophyll a, free of pheophytin",40.18851477058971,-111.73124231315252,0.029624999999999985,ug/l,22.52,0.005039999999999989,7.500000000000007E-4,283.28375173999996,0.07255250000000002,2,1508112000000,0.11897249999999998,true,0.0892175,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.73124231315252,40.18851477058971]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004a7_0,"Chlorophyll a, free of pheophytin",40.18851477058971,-111.73124231315252,0.029624999999999985,ug/l,23.44,0.005039999999999989,7.500000000000007E-4,283.28375173999996,0.07255250000000002,2,1508112000000,0.11897249999999998,true,0.0892175,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.73124231315252,40.18851477058971]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004a0_0,"Chlorophyll a, corrected for pheophytin",40.18851477058971,-111.73124231315252,0.029624999999999985,ug/l,26.12,0.005039999999999989,7.500000000000007E-4,283.28375173999996,0.07255250000000002,2,1508112000000,0.11897249999999998,true,0.0892175,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.73124231315252,40.18851477058971]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004a3_0,"Chlorophyll a, corrected for pheophytin",40.18851477058971,-111.73124231315252,0.029624999999999985,ug/l,25.16,0.005039999999999989,7.500000000000007E-4,283.28375173999996,0.07255250000000002,2,1508112000000,0.11897249999999998,true,0.0892175,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.73124231315252,40.18851477058971]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004a6_0,"Chlorophyll a, corrected for pheophytin",40.18851477058971,-111.73124231315252,0.029624999999999985,ug/l,26.12,0.005039999999999989,7.500000000000007E-4,283.28375173999996,0.07255250000000002,2,1508112000000,0.11897249999999998,true,0.0892175,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.73124231315252,40.18851477058971]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000049f_0,"Chlorophyll a, uncorrected for pheophytin",40.18851477058971,-111.73124231315252,0.029624999999999985,ug/l,34.12,0.005039999999999989,7.500000000000007E-4,283.28375173999996,0.07255250000000002,2,1508112000000,0.11897249999999998,true,0.0892175,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.73124231315252,40.18851477058971]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004a2_0,"Chlorophyll a, uncorrected for pheophytin",40.18851477058971,-111.73124231315252,0.029624999999999985,ug/l,32.72,0.005039999999999989,7.500000000000007E-4,283.28375173999996,0.07255250000000002,2,1508112000000,0.11897249999999998,true,0.0892175,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.73124231315252,40.18851477058971]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004a5_0,"Chlorophyll a, uncorrected for pheophytin",40.18851477058971,-111.73124231315252,0.029624999999999985,ug/l,34.6,0.005039999999999989,7.500000000000007E-4,283.28375173999996,0.07255250000000002,2,1508112000000,0.11897249999999998,true,0.0892175,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.73124231315252,40.18851477058971]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000048f_0,"Chlorophyll a, free of pheophytin",40.157792387872824,-111.79107011107489,0.02990000000000001,ug/l,5.56,0.005122500000000002,0.0031424999999999925,283.20171926,0.13363000000000003,2,1508112000000,0.17790499999999998,true,0.13230999999999998,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.79107011107489,40.157792387872824]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000492_0,"Chlorophyll a, free of pheophytin",40.157792387872824,-111.79107011107489,0.02990000000000001,ug/l,5.68,0.005122500000000002,0.0031424999999999925,283.20171926,0.13363000000000003,2,1508112000000,0.17790499999999998,true,0.13230999999999998,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.79107011107489,40.157792387872824]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000495_0,"Chlorophyll a, free of pheophytin",40.157792387872824,-111.79107011107489,0.02990000000000001,ug/l,5.56,0.005122500000000002,0.0031424999999999925,283.20171926,0.13363000000000003,2,1508112000000,0.17790499999999998,true,0.13230999999999998,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.79107011107489,40.157792387872824]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000048e_0,"Chlorophyll a, corrected for pheophytin",40.157792387872824,-111.79107011107489,0.02990000000000001,ug/l,5.8,0.005122500000000002,0.0031424999999999925,283.20171926,0.13363000000000003,2,1508112000000,0.17790499999999998,true,0.13230999999999998,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.79107011107489,40.157792387872824]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000491_0,"Chlorophyll a, corrected for pheophytin",40.157792387872824,-111.79107011107489,0.02990000000000001,ug/l,5.8,0.005122500000000002,0.0031424999999999925,283.20171926,0.13363000000000003,2,1508112000000,0.17790499999999998,true,0.13230999999999998,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.79107011107489,40.157792387872824]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000494_0,"Chlorophyll a, corrected for pheophytin",40.157792387872824,-111.79107011107489,0.02990000000000001,ug/l,6.76,0.005122500000000002,0.0031424999999999925,283.20171926,0.13363000000000003,2,1508112000000,0.17790499999999998,true,0.13230999999999998,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.79107011107489,40.157792387872824]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000048d_0,"Chlorophyll a, uncorrected for pheophytin",40.157792387872824,-111.79107011107489,0.02990000000000001,ug/l,7.6,0.005122500000000002,0.0031424999999999925,283.20171926,0.13363000000000003,2,1508112000000,0.17790499999999998,true,0.13230999999999998,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.79107011107489,40.157792387872824]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000490_0,"Chlorophyll a, uncorrected for pheophytin",40.157792387872824,-111.79107011107489,0.02990000000000001,ug/l,7.6,0.005122500000000002,0.0031424999999999925,283.20171926,0.13363000000000003,2,1508112000000,0.17790499999999998,true,0.13230999999999998,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.79107011107489,40.157792387872824]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000493_0,"Chlorophyll a, uncorrected for pheophytin",40.157792387872824,-111.79107011107489,0.02990000000000001,ug/l,9.0,0.005122500000000002,0.0031424999999999925,283.20171926,0.13363000000000003,2,1508112000000,0.17790499999999998,true,0.13230999999999998,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.79107011107489,40.157792387872824]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004b3_0,"Chlorophyll a, free of pheophytin",40.26855466240476,-111.82987733134885,0.034629999999999994,ug/l,7.88,0.005039999999999989,0.003087499999999993,283.88190524000004,0.14193499999999998,2,1508112000000,0.189235,true,0.1485625,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004b6_0,"Chlorophyll a, free of pheophytin",40.26855466240476,-111.82987733134885,0.034629999999999994,ug/l,8.52,0.005039999999999989,0.003087499999999993,283.88190524000004,0.14193499999999998,2,1508112000000,0.189235,true,0.1485625,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004b9_0,"Chlorophyll a, free of pheophytin",40.26855466240476,-111.82987733134885,0.034629999999999994,ug/l,8.2,0.005039999999999989,0.003087499999999993,283.88190524000004,0.14193499999999998,2,1508112000000,0.189235,true,0.1485625,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004b2_0,"Chlorophyll a, corrected for pheophytin",40.26855466240476,-111.82987733134885,0.034629999999999994,ug/l,8.72,0.005039999999999989,0.003087499999999993,283.88190524000004,0.14193499999999998,2,1508112000000,0.189235,true,0.1485625,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004b5_0,"Chlorophyll a, corrected for pheophytin",40.26855466240476,-111.82987733134885,0.034629999999999994,ug/l,7.76,0.005039999999999989,0.003087499999999993,283.88190524000004,0.14193499999999998,2,1508112000000,0.189235,true,0.1485625,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004b8_0,"Chlorophyll a, corrected for pheophytin",40.26855466240476,-111.82987733134885,0.034629999999999994,ug/l,7.76,0.005039999999999989,0.003087499999999993,283.88190524000004,0.14193499999999998,2,1508112000000,0.189235,true,0.1485625,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004b1_0,"Chlorophyll a, uncorrected for pheophytin",40.26855466240476,-111.82987733134885,0.034629999999999994,ug/l,9.96,0.005039999999999989,0.003087499999999993,283.88190524000004,0.14193499999999998,2,1508112000000,0.189235,true,0.1485625,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004b4_0,"Chlorophyll a, uncorrected for pheophytin",40.26855466240476,-111.82987733134885,0.034629999999999994,ug/l,10.44,0.005039999999999989,0.003087499999999993,283.88190524000004,0.14193499999999998,2,1508112000000,0.189235,true,0.1485625,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004b7_0,"Chlorophyll a, uncorrected for pheophytin",40.26855466240476,-111.82987733134885,0.034629999999999994,ug/l,9.96,0.005039999999999989,0.003087499999999993,283.88190524000004,0.14193499999999998,2,1508112000000,0.189235,true,0.1485625,10-16-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000521_0,"Chlorophyll a, free of pheophytin",40.169919644208434,-111.87191848664564,0.03350249999999999,ug/l,3.128,0.004847500000000005,0.00341749999999999,290.49919195999996,0.16176249999999998,2,1526428800000,0.20400250000000003,true,0.15937,05-16-2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87191848664564,40.169919644208434]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000520_0,"Chlorophyll a, corrected for pheophytin",40.169919644208434,-111.87191848664564,0.03350249999999999,ug/l,,0.004847500000000005,0.00341749999999999,290.49919195999996,0.16176249999999998,2,1526428800000,0.20400250000000003,true,0.15937,05-16-2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87191848664564,40.169919644208434]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000051f_0,"Chlorophyll a, uncorrected for pheophytin",40.169919644208434,-111.87191848664564,0.03350249999999999,ug/l,,0.004847500000000005,0.00341749999999999,290.49919195999996,0.16176249999999998,2,1526428800000,0.20400250000000003,true,0.15937,05-16-2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87191848664564,40.169919644208434]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000052d_0,"Chlorophyll a, free of pheophytin",40.23702379593217,-111.76439014713654,0.03484999999999999,ug/l,4.0,0.00383,0.004737500000000006,289.24477862000003,0.1377275,2,1526428800000,0.18406499999999998,true,0.1421825,05-16-2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.76439014713654,40.23702379593217]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000052c_0,"Chlorophyll a, corrected for pheophytin",40.23702379593217,-111.76439014713654,0.03484999999999999,ug/l,,0.00383,0.004737500000000006,289.24477862000003,0.1377275,2,1526428800000,0.18406499999999998,true,0.1421825,05-16-2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.76439014713654,40.23702379593217]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000052b_0,"Chlorophyll a, uncorrected for pheophytin",40.23702379593217,-111.76439014713654,0.03484999999999999,ug/l,,0.00383,0.004737500000000006,289.24477862000003,0.1377275,2,1526428800000,0.18406499999999998,true,0.1421825,05-16-2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.76439014713654,40.23702379593217]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000533_0,"Chlorophyll a, free of pheophytin",40.29604311009882,-111.8031973674105,0.03825999999999999,ug/l,2.492,0.008339999999999986,0.006552499999999989,289.80875191999996,0.16286250000000002,2,1526428800000,0.21428750000000002,true,0.16610750000000002,05-16-2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8031973674105,40.29604311009882]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000532_0,"Chlorophyll a, corrected for pheophytin",40.29604311009882,-111.8031973674105,0.03825999999999999,ug/l,,0.008339999999999986,0.006552499999999989,289.80875191999996,0.16286250000000002,2,1526428800000,0.21428750000000002,true,0.16610750000000002,05-16-2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8031973674105,40.29604311009882]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000531_0,"Chlorophyll a, uncorrected for pheophytin",40.29604311009882,-111.8031973674105,0.03825999999999999,ug/l,,0.008339999999999986,0.006552499999999989,289.80875191999996,0.16286250000000002,2,1526428800000,0.21428750000000002,true,0.16610750000000002,05-16-2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8031973674105,40.29604311009882]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000051e_0,"Chlorophyll a, free of pheophytin",40.05996585343221,-111.87434393791277,0.03897500000000001,ug/l,5.88,0.012410000000000004,0.010787500000000005,289.60708874,0.0990625,2,1526428800000,0.1368475,true,0.10728500000000002,05-16-2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87434393791277,40.05996585343221]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000051d_0,"Chlorophyll a, corrected for pheophytin",40.05996585343221,-111.87434393791277,0.03897500000000001,ug/l,,0.012410000000000004,0.010787500000000005,289.60708874,0.0990625,2,1526428800000,0.1368475,true,0.10728500000000002,05-16-2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87434393791277,40.05996585343221]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000051c_0,"Chlorophyll a, uncorrected for pheophytin",40.05996585343221,-111.87434393791277,0.03897500000000001,ug/l,,0.012410000000000004,0.010787500000000005,289.60708874,0.0990625,2,1526428800000,0.1368475,true,0.10728500000000002,05-16-2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87434393791277,40.05996585343221]}"
