measurement value,blue,green,red,NIR,SWIR1,log(blue),log(green),log(red),log(NIR),log(SWIR1),1/log(blue),1/log(green),1/log(red),1/log(NIR),1/log(SWIR1),1/blue,1/green,1/red,1/NIR,1/SWIR1,blue/green,blue/red,blue/NIR,blue/SWIR1,green/blue,green/red,green/NIR,green/SWIR1,red/blue,red/green,red/NIR,red/SWIR1,NIR/blue,NIR/green,NIR/red,NIR/SWIR1,SWIR1/blue,SWIR1/green,SWIR1/red,SWIR1/NIR,"ND(blue,green)","ND(blue,red)","ND(blue,NIR)","ND(blue,SWIR1)","ND(green,red)","ND(green,NIR)","ND(green,SWIR1)","ND(red,NIR)","ND(red,SWIR1)","ND(NIR,SWIR1)"
51,0.080225,0.11922,0.1010425,0.0398275,0.0023725,-2.522920092,-2.126784753,-2.292214059,-3.223197651,-6.043811027,-0.396366101,-0.470193328,-0.436259431,-0.310250909,-0.165458515,12.46494235,8.387854387,9.896825593,25.10827946,421.4963119,0.672915618,0.793972833,2.014311719,33.81454162,1.486070427,1.179899547,2.993409077,50.25079031,1.259488937,0.847529777,2.537003327,42.5890411,0.496447491,0.334067271,0.394165821,16.78714436,0.029573076,0.019900185,0.023480219,0.059569393,-0.195517561,-0.114844084,0.336498615,0.942552741,0.082526531,0.499174775,0.960976212,0.434549585,0.954116908,0.887559242
119.7,0.0657875,0.0987875,0.0607275,0.0451625,0.00295,-2.721325428,-2.3147842,-2.801358636,-3.097488183,-5.825950109,-0.367467995,-0.432005713,-0.356969646,-0.322842233,-0.171645823,15.20045601,10.1227382,16.46700424,22.14226405,338.9830508,0.665949639,1.083323041,1.456684196,22.30084746,1.501615048,1.626734181,2.187378909,33.48728814,0.923085693,0.614728584,1.34464434,20.58559322,0.686490595,0.457168164,0.743691079,15.30932203,0.044841345,0.029862078,0.048577663,0.065319679,-0.200516482,0.039995257,0.185894547,0.914166212,0.238598251,0.372525182,0.942007618,0.146992162,0.907345609,0.877370746
60.9,0.0673,0.09887,0.0611675,0.021155,0.0084225,-2.698595042,-2.313949423,-2.794139276,-3.855878995,-4.776848583,-0.370563195,-0.432161563,-0.357891966,-0.259344238,-0.209343039,14.85884101,10.11429149,16.34855111,47.2701489,118.7295934,0.680691818,1.10025749,3.181281021,7.990501633,1.469093611,1.616381248,4.673599622,11.73879489,0.908878158,0.618665925,2.891396833,7.262392401,0.314338782,0.213967837,0.345853599,2.511724547,0.125148588,0.08518762,0.137695672,0.398132829,-0.189986159,0.047735809,0.521677689,0.777543002,0.23558541,0.647490106,0.842999278,0.486045735,0.757939359,0.430479249
22.7,0.1002175,0.131375,0.10041,0.0282775,0.0057275,-2.300412455,-2.02969945,-2.298493475,-3.565688844,-5.162476144,-0.434704654,-0.492683781,-0.435067583,-0.280450719,-0.193705496,9.978297204,7.611798287,9.959167414,35.36380515,174.5962462,0.762835395,0.99808286,3.544072142,17.4975993,1.310898795,1.308385619,4.645919901,22.93758184,1.001920822,0.764300666,3.550879675,17.53120908,0.282161299,0.215242626,0.281620357,4.937145351,0.057150697,0.043596575,0.057041131,0.202546194,-0.134535877,-0.00095949,0.559866143,0.891877861,0.133593632,0.645761889,0.916449372,0.560524526,0.892073961,0.663137774
120,0.03254,0.06642,0.0432925,0.0364725,0.0035,-3.425285177,-2.711757063,-3.139775869,-3.311196727,-5.65499231,-0.291946494,-0.368764597,-0.318494071,-0.302005614,-0.1768349,30.7314075,15.05570611,23.09868915,27.41791761,285.7142857,0.489912677,0.751631345,0.892179039,9.297142857,2.041180086,1.534214933,1.821098088,18.97714286,1.330439459,0.651799157,1.186990198,12.36928571,1.12085126,0.549119241,0.84246694,10.42071429,0.107559926,0.052694971,0.080845412,0.095962712,-0.34236055,-0.141792767,-0.056982431,0.805771365,0.210800957,0.291056199,0.899885584,0.08550116,0.850403377,0.824879605
146.2,0.04079,0.0607,0.038645,0.0264075,0.0064425,-3.199318326,-2.801811581,-3.253337878,-3.634107218,-5.044838615,-0.312566584,-0.356911938,-0.30737662,-0.275170748,-0.198222396,24.5158127,16.47446458,25.87656877,37.86802992,155.2192472,0.67199341,1.05550524,1.54463694,6.331393093,1.488109831,1.570707724,2.298589416,9.421808304,0.947413582,0.636655684,1.463410016,5.998447808,0.647401324,0.435049423,0.68333549,4.09895227,0.157943123,0.106136738,0.166709794,0.243964783,-0.196176963,0.02700321,0.21403326,0.72720055,0.222004127,0.393680223,0.808094724,0.18811729,0.714222345,0.607762557
17.1,0.0990075,0.1248575,0.0807475,0.01956,0.0041325,-2.312559674,-2.080582192,-2.516428277,-3.934268614,-5.488872728,-0.432421274,-0.480634701,-0.397388636,-0.254176849,-0.182186771,10.10024493,8.009130409,12.38428434,51.12474438,241.984271,0.792963979,1.226137032,5.061733129,23.95825771,1.261091331,1.546270782,6.383307771,30.21355112,0.815569528,0.646717258,4.128195297,19.53962492,0.197560791,0.156658591,0.242236602,4.733212341,0.041739262,0.033097731,0.051178055,0.211273006,-0.115471378,0.10158271,0.670061357,0.919866201,0.214537584,0.729118701,0.935925266,0.609999252,0.902627238,0.651155429
23.2,0.117515,0.1568125,0.118945,0.02902,0.0034725,-2.141189294,-1.852704455,-2.129094078,-3.539770032,-5.662880483,-0.46703017,-0.539751495,-0.469683332,-0.282504228,-0.176588576,8.509551972,6.377042646,8.407247047,34.4589938,287.9769618,0.749398167,0.987977637,4.049448656,33.84161267,1.334404119,1.318361428,5.403600965,45.15838733,1.012168659,0.758517338,4.098725017,34.25341973,0.246947198,0.185061778,0.243978309,8.357091433,0.029549419,0.022144281,0.029194165,0.119658856,-0.143250312,-0.006047534,0.603917153,0.942597376,0.137321741,0.687675729,0.95667093,0.607745075,0.943267915,0.786258367
5.5,0.0878425,0.1364075,0.0951575,0.03221,0.000915,-2.432209841,-1.99210855,-2.352221865,-3.435478316,-6.996586493,-0.411148735,-0.501980678,-0.425129965,-0.291080283,-0.14292684,11.38401116,7.330975203,10.50889315,31.04625893,1092.896175,0.643971189,0.923127447,2.727181,96.00273224,1.552864502,1.433491842,4.234942564,149.079235,1.083274042,0.697597273,2.954284384,103.9972678,0.366678999,0.236130711,0.338491448,35.20218579,0.01041637,0.006707842,0.009615637,0.028407327,-0.216566332,-0.039972678,0.463401429,0.979382024,0.178135729,0.617951873,0.986673706,0.494219483,0.980951885,0.944754717
17,0.03144,0.067465,0.0380675,0.0336125,0.0042975,-3.459674311,-2.696146334,-3.268394379,-3.392857257,-5.449721821,-0.289044549,-0.37089975,-0.305960629,-0.294736832,-0.183495605,31.80661578,14.82250056,26.26912721,29.75083674,232.6934264,0.466019417,0.825901359,0.935366307,7.315881326,2.145833333,1.772246667,2.007140201,15.69866201,1.210798346,0.56425554,1.132539978,8.85805701,1.069099873,0.4982213,0.882971038,7.821407795,0.136688931,0.063699696,0.112891574,0.127854221,-0.364238411,-0.095349423,-0.033396103,0.759496327,0.278563476,0.334916277,0.880229925,0.062151228,0.797120264,0.773278818
11.5,0.1134725,0.148645,0.1064875,0.03056,0.0047375,-2.176194762,-1.906194366,-2.239727672,-3.488063315,-5.352245709,-0.459517695,-0.524605475,-0.446482853,-0.286692044,-0.186837461,8.812707925,6.727437855,9.390773565,32.72251309,211.0817942,0.763379192,1.065594553,3.713105366,23.95197889,1.309964969,1.395891537,4.864037958,31.3762533,0.938443235,0.716388039,3.484538613,22.47757256,0.269316354,0.205590501,0.28698204,6.450659631,0.041750204,0.031871237,0.04448879,0.155022906,-0.134186004,0.031755774,0.575651329,0.919846037,0.165237671,0.658938088,0.93822633,0.55402324,0.914812317,0.731567391
37,0.1190275,0.1530725,0.1130875,0.033585,0.0155175,-2.12840072,-1.876843614,-2.179593424,-3.39367574,-4.16578686,-0.469836338,-0.532809443,-0.458801164,-0.294665748,-0.240050688,8.40141984,6.53285208,8.842710291,29.77519726,64.44337039,0.777589051,1.052525699,3.544067292,7.670533269,1.286026338,1.353575771,4.557763883,9.864507814,0.950095566,0.73878391,3.36720262,7.287739649,0.282161685,0.219405837,0.296982425,2.164330594,0.130369032,0.101373532,0.137216757,0.462036623,-0.125119441,0.025590763,0.559865673,0.76933368,0.150229185,0.640143043,0.815914348,0.542040942,0.758679678,0.367954788
31.7,0.032925,0.06719,0.050525,0.0272325,0.0038575,-3.413523031,-2.700230852,-2.985287016,-3.603344166,-5.557735974,-0.292952469,-0.370338706,-0.334976166,-0.27751998,-0.179929382,30.37205771,14.88316714,19.79218209,36.72082989,259.235256,0.490028278,0.651657595,1.209033324,8.535320804,2.040698557,1.329836714,2.46727256,17.41801685,1.534548216,0.75197202,1.85531993,13.09786131,0.827107062,0.405305849,0.538990599,7.059624109,0.117160213,0.057411817,0.076348342,0.141650601,-0.342256405,-0.210904733,0.094626605,0.790253517,0.141570743,0.423177738,0.891410676,0.299553098,0.85813451,0.751849469
5.8,0.1593425,0.200345,0.1542825,0.0489025,0.026985,-1.836699305,-1.607714399,-1.868969941,-3.017926759,-3.612474123,-0.544454934,-0.622001023,-0.535054084,-0.331353303,-0.276818592,6.275789573,4.991389853,6.481616515,20.44885231,37.05762461,0.795340538,1.03279698,3.258371249,5.904854549,1.257323062,1.298559461,4.096825316,7.424309802,0.968244505,0.770084105,3.154900056,5.717342968,0.3069018,0.244091442,0.316967252,1.812210487,0.169352182,0.134692655,0.174906422,0.55181228,-0.113994787,0.016133918,0.530336863,0.710348714,0.129889814,0.607598873,0.762591827,0.518640648,0.70226323,0.288815681
3.3,0.146445,0.1874475,0.1365725,0.02935,0.0030875,-1.921105348,-1.674256473,-1.99089967,-3.528462733,-5.780393577,-0.520533661,-0.597280056,-0.502285482,-0.28340954,-0.172998601,6.828502168,5.334827085,7.322118289,34.07155026,323.8866397,0.781258752,1.072287613,4.989608177,47.43157895,1.27998566,1.372512768,6.386626917,60.71174089,0.932585612,0.728590672,4.653236797,44.2340081,0.200416539,0.156577175,0.214904172,9.506072874,0.021083,0.016471279,0.02260704,0.105195911,-0.1228015,0.034883002,0.666088342,0.958704629,0.157011913,0.72924042,0.967591256,0.646220374,0.955785479,0.809633911
4.3,0.120155,0.15937,0.09744,0.0172775,-0.00068,-2.118972703,-1.836526736,-2.328518475,-4.058350202,-4.605170186,-0.471926797,-0.544506094,-0.429457619,-0.246405547,-0.217147241,8.32258333,6.274706657,10.26272578,57.87874403,-1470.588235,0.753937378,1.233117816,6.954420489,-176.6985294,1.326370105,1.635570608,9.224135436,-234.3676471,0.81095252,0.611407417,5.639704818,-143.2941176,0.143793433,0.108411244,0.177314245,-25.40808824,-0.005659357,-0.004266801,-0.006978654,-0.039357546,-0.140291566,0.104391185,0.748567479,1.011383135,0.241151046,0.804384438,1.008570168,0.69878179,1.014055395,1.081940051
90.5,0.070435,0.1135825,0.0844875,0.0394425,0.00273,-2.65306498,-2.175225834,-2.471151685,-3.232911364,-5.90345367,-0.376922543,-0.459722381,-0.404669615,-0.309318718,-0.169392369,14.19748704,8.804173178,11.83607042,25.35336249,366.3003663,0.620121938,0.83367362,1.785764087,25.8003663,1.612586072,1.344370469,2.879698295,41.60531136,1.199510187,0.743842581,2.142042213,30.9478022,0.559984383,0.347258601,0.466844208,14.4478022,0.03875914,0.024035393,0.032312472,0.06921468,-0.234474982,-0.090706644,0.282064117,0.925374154,0.146892513,0.484495997,0.953057496,0.363471314,0.937397885,0.870531745
13,0.1243075,0.1732575,0.134125,0.05179,0.020055,-2.084996944,-1.752976352,-2.008983078,-2.960558199,-3.90927678,-0.47961701,-0.570458352,-0.497764272,-0.33777414,-0.255801791,8.044566901,5.771755912,7.455731594,19.30874686,49.86287709,0.717472548,0.926803355,2.400222051,6.198329594,1.39378155,1.291761417,3.345385209,8.639117427,1.078977536,0.774136762,2.589785673,6.687858389,0.41662812,0.298919239,0.386132339,2.582398404,0.161333789,0.115752565,0.149524697,0.387236918,-0.164501874,-0.037988643,0.41180312,0.722157763,0.127308809,0.53974161,0.792512124,0.442863674,0.739849527,0.441714803
216.4,0.0470325,0.087925,0.0602875,0.0634775,0.0040225,-3.056916427,-2.431271101,-2.808630494,-2.757069767,-5.515851679,-0.327127033,-0.411307484,-0.356045412,-0.362703916,-0.181295665,21.26189337,11.37332954,16.5871864,15.75361349,248.6016159,0.534916122,0.780136844,0.740931826,11.6923555,1.869451975,1.458428364,1.385136466,21.85829708,1.281826397,0.685669605,0.949745973,14.98756992,1.349651836,0.721950526,1.052913125,15.78060907,0.085525966,0.045749218,0.066721957,0.06336891,-0.303002797,-0.123509132,-0.148810062,0.842424836,0.186472126,0.161473556,0.912504418,-0.025774654,0.874902814,0.880814815
89.7,0.0937,0.1347025,0.0937,0.040515,0.00152,-2.36765709,-2.004686636,-2.36765709,-3.206083003,-6.489044944,-0.422358459,-0.49883108,-0.422358459,-0.311907084,-0.154105883,10.67235859,7.423767191,10.67235859,24.68221646,657.8947368,0.695606986,1,2.312723683,61.64473684,1.437593383,1.437593383,3.324756263,88.62006579,1,0.695606986,2.312723683,61.64473684,0.432390608,0.300773928,0.432390608,26.65460526,0.016221985,0.011284126,0.016221985,0.037516969,-0.179518613,0,0.396267183,0.968073934,0.179518613,0.537546193,0.977683569,0.396267183,0.968073934,0.927679315
38.1,0.111795,0.1547225,0.1186425,0.05135,0.0100175,-2.191088442,-1.866122089,-2.131640509,-2.969090343,-4.603421715,-0.456394174,-0.53587062,-0.469122254,-0.336803494,-0.217229718,8.94494387,6.463184088,8.428682808,19.47419669,99.82530571,0.722551665,0.942284594,2.177117819,11.15997005,1.383984078,1.304106876,3.013096397,15.44522086,1.061250503,0.766808318,2.310467381,11.84352383,0.459322868,0.331884503,0.432812862,5.126029448,0.089605975,0.064744947,0.08443433,0.195082765,-0.161068223,-0.029715216,0.370498636,0.835525911,0.131984709,0.501631707,0.87838412,0.3958557,0.844279496,0.67352426
24,0.1089625,0.1439425,0.1006575,0.028195,0.0038575,-2.216751493,-1.938341365,-2.296031614,-3.568610622,-5.557735974,-0.451110557,-0.515904999,-0.435534073,-0.280221102,-0.179929382,9.177469313,6.947218507,9.934679482,35.46728143,259.235256,0.756986297,1.082507513,3.864603653,28.24692158,1.321027877,1.430022601,5.105249158,37.31497084,0.923781117,0.699289647,3.570047881,26.09397278,0.258758747,0.195876826,0.280108288,7.309138043,0.035402088,0.026798895,0.038323026,0.136815038,-0.138312805,0.039619311,0.588866814,0.931616735,0.176962388,0.672413042,0.947801083,0.562367824,0.926182845,0.759301147
38.1,0.08171,0.128075,0.09975,0.0825625,0.0090275,-2.504578886,-2.055139249,-2.305088223,-2.494199697,-4.707479805,-0.399268718,-0.486585033,-0.433822875,-0.400930207,-0.21242789,12.23840411,7.807925044,10.02506266,12.11203634,110.7726392,0.637985555,0.81914787,0.989674489,9.051232346,1.567433607,1.2839599,1.551249054,14.18720576,1.22078081,0.778840523,1.208175625,11.04957076,1.01043324,0.644641811,0.827694236,9.14566602,0.110482193,0.070486043,0.090501253,0.109341408,-0.221011988,-0.099415849,-0.005189548,0.801019424,0.124327883,0.216070263,0.868310206,0.09427494,0.834018984,0.802871493
26.2,0.10558,0.1541725,0.1316775,0.05465,0.0039675,-2.24828632,-1.869683174,-2.027399528,-2.906806064,-5.529619106,-0.444783207,-0.534849976,-0.493242692,-0.344020199,-0.180844283,9.471490813,6.486241061,7.59431186,18.29826167,252.0478891,0.684817331,0.801807446,1.931930467,26.61121613,1.460243417,1.170834045,2.821088747,38.85885318,1.247182231,0.854092007,2.40946935,33.18903592,0.517616973,0.354473074,0.415029143,13.77441714,0.03757814,0.025734161,0.030130432,0.072598353,-0.187072309,-0.109996523,0.317855583,0.927565668,0.07869512,0.476588969,0.949822942,0.413398452,0.941501714,0.86463087
40.4,0.0919125,0.141385,0.1091,0.0451075,0.00097,-2.386918241,-1.956268613,-2.215490386,-3.098706749,-6.938214486,-0.418950253,-0.511177245,-0.451367339,-0.322715275,-0.1441293,10.87991296,7.072886091,9.165902841,22.16926232,1030.927835,0.650086643,0.842461045,2.037632323,94.75515464,1.538256494,1.295921173,3.134401153,145.757732,1.186998504,0.771651873,2.418666519,112.4742268,0.490765674,0.319040209,0.413450962,46.50257732,0.010553516,0.0068607,0.008890926,0.021504184,-0.212057566,-0.085504633,0.341592468,0.979113396,0.128889953,0.516254005,0.986372098,0.414976574,0.982374852,0.957897021
16.6,0.0515425,0.1001625,0.0688125,0.04519,0.001025,-2.965348569,-2.300961412,-2.676369864,-3.096879456,-6.883062666,-0.337228483,-0.434600943,-0.373640435,-0.322905691,-0.145284163,19.40146481,9.983776363,14.53224342,22.12878956,975.6097561,0.514588793,0.749028156,1.140573136,50.28536585,1.943299219,1.455585831,2.216474884,97.7195122,1.335063297,0.687008611,1.522737331,67.13414634,0.876752195,0.451166854,0.65671208,44.08780488,0.019886501,0.010233371,0.01489555,0.022682009,-0.320490425,-0.143492169,0.065670793,0.961002521,0.185530404,0.378201269,0.979740581,0.207210368,0.970646143,0.955642108
58.1,0.052835,0.1037375,0.0749725,0.045575,0.0012175,-2.940581429,-2.265891609,-2.590633899,-3.088395958,-6.710955703,-0.340068801,-0.441327377,-0.386005912,-0.323792679,-0.149010073,18.92684773,9.639715628,13.33822402,21.94185409,821.3552361,0.509314375,0.704725066,1.159297861,43.3963039,1.963423867,1.383674014,2.276193088,85.20533881,1.418993092,0.72271358,1.645035656,61.57905544,0.862591085,0.43933004,0.60788956,37.43326489,0.023043437,0.011736354,0.016239288,0.026714207,-0.325104983,-0.17320971,0.073772991,0.954951205,0.160959096,0.38953537,0.976799581,0.243866526,0.968040425,0.947961746
11.9,0.09271,0.141605,0.103545,0.0412575,0.00108,-2.378278937,-1.954713788,-2.267748978,-3.187922365,-6.830794238,-0.420472126,-0.511583847,-0.440965914,-0.313683925,-0.14639586,10.78632294,7.061897532,9.657636776,24.23801733,925.9259259,0.65470852,0.895359506,2.247106587,85.84259259,1.52739726,1.367569656,3.432224444,131.1157407,1.116869809,0.73122418,2.509725504,95.875,0.445016719,0.291356237,0.398449949,38.20138889,0.011649229,0.007626849,0.010430248,0.026177059,-0.208672087,-0.055208784,0.384067031,0.976969826,0.155251887,0.548759314,0.984861758,0.430154866,0.979354839,0.948981399
30.5,0.0705725,0.1103375,0.07544,0.0500575,-0.002275,-2.651114729,-2.204211429,-2.584417641,-2.994582934,-4.605170186,-0.377199821,-0.453676987,-0.386934366,-0.333936318,-0.217147241,14.16982536,9.063101847,13.25556734,19.97702642,-439.5604396,0.639605755,0.935478526,1.409828697,-31.02087912,1.563463105,1.462586161,2.204215153,-48.5,1.068971625,0.683720403,1.507066873,-33.16043956,0.709306033,0.453676221,0.663540562,-22.0032967,-0.032236353,-0.020618557,-0.030156416,-0.045447735,-0.219805428,-0.033336187,0.17006549,1.066620301,0.187845676,0.375822189,1.042105263,0.202255025,1.062188205,1.095223147
4.74,0.14518,0.1895925,0.147985,0.033145,0.0018225,-1.929780927,-1.662878247,-1.910644362,-3.406863403,-6.307546094,-0.518193535,-0.601366938,-0.52338364,-0.293525123,-0.15854026,6.888001102,5.274470245,6.757441633,30.17046312,548.696845,0.76574759,0.981045376,4.380147835,79.65980796,1.305913349,1.281160253,5.720093528,104.0288066,1.019320843,0.780542479,4.464775984,81.19890261,0.228302797,0.174822316,0.223975403,18.18655693,0.012553382,0.009612722,0.012315437,0.054985669,-0.13266472,-0.009567991,0.628263003,0.975204503,0.123253179,0.702385095,0.980957605,0.634019765,0.975668775,0.895760349
29.4,0.09667,0.14243,0.10987,0.0796475,0.039305,-2.336452163,-1.948904628,-2.20845743,-2.53014463,-3.236403542,-0.427999347,-0.513108741,-0.452804743,-0.395234323,-0.308984954,10.34447088,7.020992768,9.101665605,12.55532189,25.44205572,0.678719371,0.879858014,1.213722967,2.459483526,1.473362987,1.296350232,1.788254496,3.623711996,1.136547016,0.771396475,1.379453216,2.795318662,0.823911244,0.559204522,0.724924911,2.026396133,0.406589428,0.275960121,0.357740967,0.493486927,-0.191384358,-0.063910138,0.096544586,0.421879022,0.129052715,0.282705362,0.567447107,0.159470761,0.473035026,0.339147979
100.48,0.04684,0.122355,0.0661175,-0.0102225,-0.00486,-3.06101774,-2.100828624,-2.716321817,-4.605170186,-4.605170186,-0.326688731,-0.476002654,-0.368144891,-0.217147241,-0.217147241,21.34927412,8.172939398,15.1245888,-97.82342871,-205.7613169,0.382820481,0.708435739,-4.582049401,-9.637860082,2.612190436,1.850569063,-11.96918562,-25.17592593,1.411560632,0.540374321,-6.467840548,-13.60442387,-0.218242955,-0.083547873,-0.154611109,2.103395062,-0.103757472,-0.039720485,-0.073505502,0.475421864,-0.446319336,-0.170661532,1.558339592,1.231538828,0.298385706,1.182328941,1.082726925,1.365775114,1.158674448,0.355544505
26.56,0.04585,0.12538,0.06147,-0.005355,-0.0047225,-3.08238008,-2.076406153,-2.789206028,-4.605170186,-4.605170186,-0.324424624,-0.481601347,-0.358524967,-0.217147241,-0.217147241,21.81025082,7.975753709,16.26809826,-186.7413632,-211.7522499,0.365688308,0.745892305,-8.562091503,-9.708840656,2.734569248,2.03969416,-23.41363212,-26.54949709,1.340676118,0.49026958,-11.4789916,-13.0164108,-0.116793893,-0.042710161,-0.087115666,1.133933298,-0.102998909,-0.037665497,-0.076826094,0.881886088,-0.464463003,-0.145546031,1.264477096,1.229651693,0.342039069,1.08923141,1.078279427,1.190858059,1.16643905,0.062763582
