Result Value,blue,green,red,NIR,SWIR1,SWIR2,SurfTempK,log(blue),log(green),log(red),log(NIR),log(SWIR1),log(SWIR2),log(SurfTempK),1/log(blue),1/log(green),1/log(red),1/log(NIR),1/log(SWIR1),1/log(SWIR2),1/log(SurfTempK),1/blue,1/green,1/red,1/NIR,1/SWIR1,1/SWIR2,1/SurfTempK,blue/green,blue/red,blue/NIR,blue/SWIR1,blue/SWIR2,blue/SurfTempK,green/blue,green/red,green/NIR,green/SWIR1,green/SWIR2,green/SurfTempK,red/blue,red/green,red/NIR,red/SWIR1,red/SWIR2,red/SurfTempK,NIR/blue,NIR/green,NIR/red,NIR/SWIR1,NIR/SWIR2,NIR/SurfTempK,SWIR1/blue,SWIR1/green,SWIR1/red,SWIR1/NIR,SWIR1/SWIR2,SWIR1/SurfTempK,SWIR2/blue,SWIR2/green,SWIR2/red,SWIR2/NIR,SWIR2/SWIR1,SWIR2/SurfTempK,SurfTempK/blue,SurfTempK/green,SurfTempK/red,SurfTempK/NIR,SurfTempK/SWIR1,SurfTempK/SWIR2,"ND(blue,green)","ND(blue,red)","ND(blue,NIR)","ND(blue,SWIR1)","ND(blue,SWIR2)","ND(blue,SurfTempK)","ND(green,red)","ND(green,NIR)","ND(green,SWIR1)","ND(green,SWIR2)","ND(green,SurfTempK)","ND(red,NIR)","ND(red,SWIR1)","ND(red,SWIR2)","ND(red,SurfTempK)","ND(NIR,SWIR1)","ND(NIR,SWIR2)","ND(NIR,SurfTempK)","ND(SWIR1,SWIR2)","ND(SWIR1,SurfTempK)","ND(SWIR2,SurfTempK)"
23.7,0.1521925,0.2075775,0.19215,0.0570425,0.0072125,0.0057825,283.2837517,-1.882609112,-1.572250515,-1.649478962,-2.863958675,-4.931939647,-5.152919164,5.646449052,-0.531177712,-0.636030957,-0.606252049,-0.349167049,-0.202759983,-0.194064756,0.177102457,6.570626016,4.817477809,5.204267499,17.53078845,138.6481802,172.9355815,0.003530029,0.733183992,0.792050481,2.668054521,21.10121317,26.31949849,0.000537244,1.363914122,1.080288837,3.638997239,28.78024263,35.89753567,0.000732755,1.262545789,0.925678361,3.368541,26.64124783,33.22957198,0.000678295,0.374804935,0.274800978,0.296864429,7.908838821,9.864677907,0.000201362,0.04739064,0.034746059,0.037535779,0.126440812,1.247297882,2.55E-05,0.037994645,0.027857065,0.030093677,0.101371784,0.801733102,2.04E-05,1861.351589,1364.713188,1474.284422,4966.187522,39276.77667,48989.84034,-0.153945576,-0.116039989,0.454751834,0.90950723,0.926792214,-0.998926089,0.038595043,0.568872345,0.93284138,0.945795838,-0.998535564,0.542181245,0.927644366,0.94157099,-0.998644329,0.775503852,0.81591723,-0.999597358,0.110042324,-0.999949081,-0.999959176
19.3,0.1587925,0.213875,0.2023525,0.067575,0.010485,0.008835,283.1299408,-1.840156961,-1.542363547,-1.597744053,-2.694517187,-4.557809615,-4.729034173,5.645905947,-0.543431904,-0.648355572,-0.625882474,-0.371124001,-0.219403636,-0.211459669,0.177119493,6.297526646,4.675628288,4.94187124,14.79837218,95.3743443,113.1861913,0.003531947,0.742454705,0.784732089,2.349870514,15.14473057,17.97311828,0.000560847,1.346883512,1.056942711,3.16500185,20.39818789,24.20769666,0.000755395,1.274320261,0.946125073,2.994487606,19.29923701,22.90350877,0.000714698,0.425555363,0.315955582,0.333946949,6.444921316,7.648556876,0.000238671,0.066029567,0.049023963,0.05181552,0.155160932,1.186757216,3.70E-05,0.055638648,0.041309176,0.043661432,0.130743618,0.842632332,3.12E-05,1783.018347,1323.81036,1399.191712,4189.86224,27003.33246,32046.39964,-0.14780602,-0.120616373,0.402961998,0.876120571,0.894587702,-0.998878935,0.027683178,0.519808136,0.906534142,0.920659153,-0.99849035,0.49931,0.901474129,0.916330275,-0.998571624,0.731360492,0.768747546,-0.999522771,0.085403727,-0.999925938,-0.999937592
22.9,0.1587925,0.213875,0.2023525,0.067575,0.010485,0.008835,283.1299408,-1.840156961,-1.542363547,-1.597744053,-2.694517187,-4.557809615,-4.729034173,5.645905947,-0.543431904,-0.648355572,-0.625882474,-0.371124001,-0.219403636,-0.211459669,0.177119493,6.297526646,4.675628288,4.94187124,14.79837218,95.3743443,113.1861913,0.003531947,0.742454705,0.784732089,2.349870514,15.14473057,17.97311828,0.000560847,1.346883512,1.056942711,3.16500185,20.39818789,24.20769666,0.000755395,1.274320261,0.946125073,2.994487606,19.29923701,22.90350877,0.000714698,0.425555363,0.315955582,0.333946949,6.444921316,7.648556876,0.000238671,0.066029567,0.049023963,0.05181552,0.155160932,1.186757216,3.70E-05,0.055638648,0.041309176,0.043661432,0.130743618,0.842632332,3.12E-05,1783.018347,1323.81036,1399.191712,4189.86224,27003.33246,32046.39964,-0.14780602,-0.120616373,0.402961998,0.876120571,0.894587702,-0.998878935,0.027683178,0.519808136,0.906534142,0.920659153,-0.99849035,0.49931,0.901474129,0.916330275,-0.998571624,0.731360492,0.768747546,-0.999522771,0.085403727,-0.999925938,-0.999937592
19.3,0.1517525,0.208375,0.18566,0.04442,0.00295,0.00207,284.4834768,-1.885504375,-1.568415938,-1.683838235,-3.114065461,-5.825950109,-6.180206672,5.650675174,-0.530362068,-0.637585972,-0.593881276,-0.321123628,-0.171645823,-0.161806887,0.176970003,6.589677271,4.799040192,5.386189809,22.51238181,338.9830508,483.0917874,0.003515143,0.728266347,0.817367769,3.416310221,51.44152542,73.31038647,0.000533432,1.373124001,1.122347302,4.69101756,70.63559322,100.6642512,0.000732468,1.223439482,0.890989802,4.179648807,62.93559322,89.69082126,0.000652621,0.292713464,0.213173365,0.239254551,15.05762712,21.4589372,0.000156143,0.019439548,0.014157169,0.01588926,0.066411526,1.425120773,1.04E-05,0.013640632,0.009934013,0.011149413,0.04660063,0.701694915,7.28E-06,1874.654301,1365.247639,1532.282003,6404.400647,96435.07687,137431.6313,-0.157229037,-0.10049272,0.547133263,0.961862284,0.973085862,-0.998933705,0.057647163,0.648568999,0.972080918,0.980327401,-0.998536137,0.613873435,0.96871852,0.977947052,-0.998695609,0.875448596,0.910948591,-0.999687763,0.175298805,-0.999979261,-0.999985447
23.7,0.1517525,0.208375,0.18566,0.04442,0.00295,0.00207,284.4834768,-1.885504375,-1.568415938,-1.683838235,-3.114065461,-5.825950109,-6.180206672,5.650675174,-0.530362068,-0.637585972,-0.593881276,-0.321123628,-0.171645823,-0.161806887,0.176970003,6.589677271,4.799040192,5.386189809,22.51238181,338.9830508,483.0917874,0.003515143,0.728266347,0.817367769,3.416310221,51.44152542,73.31038647,0.000533432,1.373124001,1.122347302,4.69101756,70.63559322,100.6642512,0.000732468,1.223439482,0.890989802,4.179648807,62.93559322,89.69082126,0.000652621,0.292713464,0.213173365,0.239254551,15.05762712,21.4589372,0.000156143,0.019439548,0.014157169,0.01588926,0.066411526,1.425120773,1.04E-05,0.013640632,0.009934013,0.011149413,0.04660063,0.701694915,7.28E-06,1874.654301,1365.247639,1532.282003,6404.400647,96435.07687,137431.6313,-0.157229037,-0.10049272,0.547133263,0.961862284,0.973085862,-0.998933705,0.057647163,0.648568999,0.972080918,0.980327401,-0.998536137,0.613873435,0.96871852,0.977947052,-0.998695609,0.875448596,0.910948591,-0.999687763,0.175298805,-0.999979261,-0.999985447
14.5,0.1256,0.17774,0.1678675,0.0486275,0.0060025,0.0046,285.7344721,-2.074653025,-1.727433471,-1.784580301,-3.023566064,-5.11557923,-5.381698975,5.65506296,-0.482008311,-0.578893495,-0.560355844,-0.33073529,-0.195481285,-0.185814927,0.176832691,7.961783439,5.626195567,5.957079244,20.5644954,166.5972511,217.3913043,0.003499753,0.706650163,0.748209153,2.582900622,20.92461474,27.30434783,0.000439569,1.415127389,1.058811265,3.655133412,29.61099542,38.63913043,0.000622046,1.336524682,0.944455384,3.452110431,27.96626406,36.49293478,0.000587495,0.387161624,0.273587825,0.289677871,8.10120783,10.57119565,0.000170184,0.047790605,0.033771239,0.035757368,0.123438384,1.304891304,2.10E-05,0.036624204,0.0258805,0.027402565,0.094596679,0.766347355,1.61E-05,2274.955988,1607.59802,1702.142893,5875.985236,47602.57761,62116.18958,-0.171886332,-0.144027874,0.441793058,0.908778329,0.929339478,-0.999121248,0.028565642,0.570366771,0.934664,0.949544806,-0.998756681,0.550774845,0.930954161,0.946656616,-0.9988257,0.780248947,0.827157015,-0.999659689,0.132280123,-0.999957986,-0.999967803
20.5,0.1256,0.17774,0.1678675,0.0486275,0.0060025,0.0046,285.7344721,-2.074653025,-1.727433471,-1.784580301,-3.023566064,-5.11557923,-5.381698975,5.65506296,-0.482008311,-0.578893495,-0.560355844,-0.33073529,-0.195481285,-0.185814927,0.176832691,7.961783439,5.626195567,5.957079244,20.5644954,166.5972511,217.3913043,0.003499753,0.706650163,0.748209153,2.582900622,20.92461474,27.30434783,0.000439569,1.415127389,1.058811265,3.655133412,29.61099542,38.63913043,0.000622046,1.336524682,0.944455384,3.452110431,27.96626406,36.49293478,0.000587495,0.387161624,0.273587825,0.289677871,8.10120783,10.57119565,0.000170184,0.047790605,0.033771239,0.035757368,0.123438384,1.304891304,2.10E-05,0.036624204,0.0258805,0.027402565,0.094596679,0.766347355,1.61E-05,2274.955988,1607.59802,1702.142893,5875.985236,47602.57761,62116.18958,-0.171886332,-0.144027874,0.441793058,0.908778329,0.929339478,-0.999121248,0.028565642,0.570366771,0.934664,0.949544806,-0.998756681,0.550774845,0.930954161,0.946656616,-0.9988257,0.780248947,0.827157015,-0.999659689,0.132280123,-0.999957986,-0.999967803
53.3,0.10338,0.16036,0.150515,0.060205,0.0103475,0.008725,284.0767324,-2.269343759,-1.830333991,-1.893692532,-2.809999874,-4.571010334,-4.741562811,5.649244386,-0.440656025,-0.546348374,-0.52806883,-0.355871902,-0.218770015,-0.210900929,0.177014824,9.67305088,6.23596907,6.643856094,16.60991612,96.64170089,114.6131805,0.003520176,0.644674482,0.686841843,1.717133128,9.990819038,11.8487106,0.000363916,1.551170439,1.065408763,2.663566149,15.49746316,18.37936963,0.000564495,1.455939253,0.938606885,2.500041525,14.54602561,17.25100287,0.000529839,0.582366028,0.375436518,0.399993356,5.818313602,6.900286533,0.000211932,0.100091894,0.06452669,0.068747301,0.171871107,1.185959885,3.64E-05,0.084397369,0.05440883,0.057967644,0.144921518,0.84319884,3.07E-05,2747.888686,1771.493717,1887.36493,4718.490696,27453.6586,32558.93781,-0.216046106,-0.18564761,0.263930067,0.81802994,0.844342358,-0.999272433,0.031668677,0.45408383,0.87876924,0.896797469,-0.998871646,0.428578208,0.871349755,0.890416981,-0.998940883,0.706672336,0.746844625,-0.999576225,0.085070127,-0.999927153,-0.999938575
81.3,0.10338,0.16036,0.150515,0.060205,0.0103475,0.008725,284.0767324,-2.269343759,-1.830333991,-1.893692532,-2.809999874,-4.571010334,-4.741562811,5.649244386,-0.440656025,-0.546348374,-0.52806883,-0.355871902,-0.218770015,-0.210900929,0.177014824,9.67305088,6.23596907,6.643856094,16.60991612,96.64170089,114.6131805,0.003520176,0.644674482,0.686841843,1.717133128,9.990819038,11.8487106,0.000363916,1.551170439,1.065408763,2.663566149,15.49746316,18.37936963,0.000564495,1.455939253,0.938606885,2.500041525,14.54602561,17.25100287,0.000529839,0.582366028,0.375436518,0.399993356,5.818313602,6.900286533,0.000211932,0.100091894,0.06452669,0.068747301,0.171871107,1.185959885,3.64E-05,0.084397369,0.05440883,0.057967644,0.144921518,0.84319884,3.07E-05,2747.888686,1771.493717,1887.36493,4718.490696,27453.6586,32558.93781,-0.216046106,-0.18564761,0.263930067,0.81802994,0.844342358,-0.999272433,0.031668677,0.45408383,0.87876924,0.896797469,-0.998871646,0.428578208,0.871349755,0.890416981,-0.998940883,0.706672336,0.746844625,-0.999576225,0.085070127,-0.999927153,-0.999938575
17.7,0.1563175,0.209585,0.1894,0.055255,0.009,0.00779,284.3946082,-1.855866084,-1.562625894,-1.663894098,-2.895796445,-4.710530702,-4.854914419,5.650362739,-0.538831982,-0.639948438,-0.600999788,-0.34532814,-0.212290305,-0.205976854,0.176979788,6.397236394,4.771333826,5.279831045,18.09790969,111.1111111,128.3697047,0.003516241,0.745842975,0.825329989,2.829019998,17.36861111,20.06643132,0.00054965,1.34076479,1.10657339,3.793050403,23.28722222,26.90436457,0.000736951,1.211636573,0.903690627,3.427744096,21.04444444,24.31322208,0.000665976,0.353479297,0.263640051,0.291737064,6.139444444,7.093068036,0.00019429,0.057575128,0.042942004,0.047518479,0.162881187,1.155327343,3.16E-05,0.049834472,0.037168691,0.041129884,0.140982716,0.865555556,2.74E-05,1819.339538,1356.941614,1501.555482,5146.947937,31599.40092,36507.65189,-0.145578399,-0.095692292,0.477673138,0.891118605,0.905062231,-0.998901304,0.050590874,0.582729195,0.917652172,0.928326624,-0.998527183,0.548302712,0.909274194,0.920989908,-0.998668934,0.719866158,0.752874931,-0.999611496,0.072066706,-0.99993671,-0.999945218
22.9,0.1563175,0.209585,0.1894,0.055255,0.009,0.00779,284.3946082,-1.855866084,-1.562625894,-1.663894098,-2.895796445,-4.710530702,-4.854914419,5.650362739,-0.538831982,-0.639948438,-0.600999788,-0.34532814,-0.212290305,-0.205976854,0.176979788,6.397236394,4.771333826,5.279831045,18.09790969,111.1111111,128.3697047,0.003516241,0.745842975,0.825329989,2.829019998,17.36861111,20.06643132,0.00054965,1.34076479,1.10657339,3.793050403,23.28722222,26.90436457,0.000736951,1.211636573,0.903690627,3.427744096,21.04444444,24.31322208,0.000665976,0.353479297,0.263640051,0.291737064,6.139444444,7.093068036,0.00019429,0.057575128,0.042942004,0.047518479,0.162881187,1.155327343,3.16E-05,0.049834472,0.037168691,0.041129884,0.140982716,0.865555556,2.74E-05,1819.339538,1356.941614,1501.555482,5146.947937,31599.40092,36507.65189,-0.145578399,-0.095692292,0.477673138,0.891118605,0.905062231,-0.998901304,0.050590874,0.582729195,0.917652172,0.928326624,-0.998527183,0.548302712,0.909274194,0.920989908,-0.998668934,0.719866158,0.752874931,-0.999611496,0.072066706,-0.99993671,-0.999945218
14.5,0.1608825,0.2161025,0.1978975,0.05509,0.00339,0.0023175,284.0528062,-1.827080994,-1.532002447,-1.620006059,-2.898787067,-5.686925358,-6.067266261,5.649160158,-0.547321111,-0.652740472,-0.617281642,-0.344971872,-0.175841942,-0.164818875,0.177017463,6.215716439,4.627433741,5.053120934,18.15211472,294.9852507,431.4994606,0.003520472,0.744473109,0.812958729,2.920357597,47.4579646,69.42071197,0.000566382,1.343231862,1.091992067,3.922717372,63.74705015,93.24811219,0.000760783,1.230074744,0.915757569,3.592258123,58.37684366,85.39266451,0.000696693,0.342423819,0.254925325,0.278376432,16.25073746,23.77130529,0.000193943,0.021071279,0.015687,0.01713008,0.061535669,1.462783172,1.19E-05,0.014404923,0.010724078,0.011710608,0.042067526,0.683628319,8.16E-06,1765.591697,1314.43554,1435.353182,5156.159126,83791.38827,122568.6327,-0.146477977,-0.103169073,0.489842457,0.958727115,0.971599265,-0.998867876,0.04397343,0.593720328,0.969110562,0.978779416,-0.998479591,0.564484411,0.966316835,0.976849886,-0.998607585,0.884062927,0.919261421,-0.99961219,0.187910644,-0.999976131,-0.999983683
19,0.1608825,0.2161025,0.1978975,0.05509,0.00339,0.0023175,284.0528062,-1.827080994,-1.532002447,-1.620006059,-2.898787067,-5.686925358,-6.067266261,5.649160158,-0.547321111,-0.652740472,-0.617281642,-0.344971872,-0.175841942,-0.164818875,0.177017463,6.215716439,4.627433741,5.053120934,18.15211472,294.9852507,431.4994606,0.003520472,0.744473109,0.812958729,2.920357597,47.4579646,69.42071197,0.000566382,1.343231862,1.091992067,3.922717372,63.74705015,93.24811219,0.000760783,1.230074744,0.915757569,3.592258123,58.37684366,85.39266451,0.000696693,0.342423819,0.254925325,0.278376432,16.25073746,23.77130529,0.000193943,0.021071279,0.015687,0.01713008,0.061535669,1.462783172,1.19E-05,0.014404923,0.010724078,0.011710608,0.042067526,0.683628319,8.16E-06,1765.591697,1314.43554,1435.353182,5156.159126,83791.38827,122568.6327,-0.146477977,-0.103169073,0.489842457,0.958727115,0.971599265,-0.998867876,0.04397343,0.593720328,0.969110562,0.978779416,-0.998479591,0.564484411,0.966316835,0.976849886,-0.998607585,0.884062927,0.919261421,-0.99961219,0.187910644,-0.999976131,-0.999983683
84,0.0354275,0.0841575,0.0655125,0.016865,0.0046825,0.0035,293.8351795,-3.340266924,-2.475065236,-2.725514315,-4.08251481,-5.363923124,-5.65499231,5.683018996,-0.299377272,-0.404029755,-0.366903228,-0.24494706,-0.186430711,-0.1768349,0.175962811,28.22666008,11.88248225,15.26426255,59.29439668,213.5611319,285.7142857,0.003403268,0.42096664,0.540774661,2.100652238,7.565936999,10.12214286,0.000120569,2.375485146,1.284602175,4.990068189,17.97277096,24.045,0.000286411,1.849199069,0.778451118,3.884524162,13.99092365,18.71785714,0.000222957,0.476042622,0.200398063,0.257431788,3.601708489,4.818571429,5.74E-05,0.132171336,0.055639723,0.071474909,0.277646012,1.337857143,1.59E-05,0.09879331,0.041588688,0.053424919,0.207530388,0.747463962,1.19E-05,8293.985731,3491.491305,4485.177325,17422.77969,62751.77351,83952.90842,-0.407492579,-0.298048346,0.354974423,0.766517078,0.820178537,-0.99975889,0.124574063,0.666113985,0.894585772,0.920143741,-0.999427343,0.590543534,0.866585939,0.8985691,-0.999554186,0.565378814,0.656273017,-0.999885214,0.144515735,-0.999968129,-0.999976177
103,0.0354275,0.0841575,0.0655125,0.016865,0.0046825,0.0035,293.8351795,-3.340266924,-2.475065236,-2.725514315,-4.08251481,-5.363923124,-5.65499231,5.683018996,-0.299377272,-0.404029755,-0.366903228,-0.24494706,-0.186430711,-0.1768349,0.175962811,28.22666008,11.88248225,15.26426255,59.29439668,213.5611319,285.7142857,0.003403268,0.42096664,0.540774661,2.100652238,7.565936999,10.12214286,0.000120569,2.375485146,1.284602175,4.990068189,17.97277096,24.045,0.000286411,1.849199069,0.778451118,3.884524162,13.99092365,18.71785714,0.000222957,0.476042622,0.200398063,0.257431788,3.601708489,4.818571429,5.74E-05,0.132171336,0.055639723,0.071474909,0.277646012,1.337857143,1.59E-05,0.09879331,0.041588688,0.053424919,0.207530388,0.747463962,1.19E-05,8293.985731,3491.491305,4485.177325,17422.77969,62751.77351,83952.90842,-0.407492579,-0.298048346,0.354974423,0.766517078,0.820178537,-0.99975889,0.124574063,0.666113985,0.894585772,0.920143741,-0.999427343,0.590543534,0.866585939,0.8985691,-0.999554186,0.565378814,0.656273017,-0.999885214,0.144515735,-0.999968129,-0.999976177
4.85,0.1042875,0.1568125,0.0963675,0.0242625,0.016645,0.0138675,293.7121308,-2.260603771,-1.852704455,-2.339586271,-3.71882333,-4.095645408,-4.278207306,5.682600141,-0.442359697,-0.539751495,-0.427425999,-0.268902261,-0.244161762,-0.233742764,0.175975781,9.588876903,6.377042646,10.37694243,41.21586811,60.07810153,72.11105102,0.003404694,0.665045835,1.082185384,4.298299845,6.265395014,7.520281233,0.000355067,1.503655759,1.627234285,6.463163318,9.420997296,11.30791419,0.000533899,0.924056095,0.614539657,3.97187017,5.789576449,6.949161709,0.000328102,0.232650126,0.154722997,0.251770566,1.457644938,1.749594375,8.26E-05,0.159606856,0.106145875,0.172724207,0.686038125,1.200288444,5.67E-05,0.13297375,0.088433639,0.143902249,0.571561051,0.833133073,4.72E-05,2816.369467,1873.014784,3047.833873,12105.60044,17645.66721,21179.89045,-0.201168135,0.039470733,0.62252042,0.724722469,0.765265964,-0.999290118,0.238743187,0.73201712,0.808079789,0.837502929,-0.998932773,0.597736881,0.705430815,0.748401143,-0.999344011,0.186212797,0.272619984,-0.999834801,0.091028267,-0.999886664,-0.999905575
7.25,0.1042875,0.1568125,0.0963675,0.0242625,0.016645,0.0138675,293.7121308,-2.260603771,-1.852704455,-2.339586271,-3.71882333,-4.095645408,-4.278207306,5.682600141,-0.442359697,-0.539751495,-0.427425999,-0.268902261,-0.244161762,-0.233742764,0.175975781,9.588876903,6.377042646,10.37694243,41.21586811,60.07810153,72.11105102,0.003404694,0.665045835,1.082185384,4.298299845,6.265395014,7.520281233,0.000355067,1.503655759,1.627234285,6.463163318,9.420997296,11.30791419,0.000533899,0.924056095,0.614539657,3.97187017,5.789576449,6.949161709,0.000328102,0.232650126,0.154722997,0.251770566,1.457644938,1.749594375,8.26E-05,0.159606856,0.106145875,0.172724207,0.686038125,1.200288444,5.67E-05,0.13297375,0.088433639,0.143902249,0.571561051,0.833133073,4.72E-05,2816.369467,1873.014784,3047.833873,12105.60044,17645.66721,21179.89045,-0.201168135,0.039470733,0.62252042,0.724722469,0.765265964,-0.999290118,0.238743187,0.73201712,0.808079789,0.837502929,-0.998932773,0.597736881,0.705430815,0.748401143,-0.999344011,0.186212797,0.272619984,-0.999834801,0.091028267,-0.999886664,-0.999905575
7.1,0.1042875,0.1568125,0.0963675,0.0242625,0.016645,0.0138675,293.7121308,-2.260603771,-1.852704455,-2.339586271,-3.71882333,-4.095645408,-4.278207306,5.682600141,-0.442359697,-0.539751495,-0.427425999,-0.268902261,-0.244161762,-0.233742764,0.175975781,9.588876903,6.377042646,10.37694243,41.21586811,60.07810153,72.11105102,0.003404694,0.665045835,1.082185384,4.298299845,6.265395014,7.520281233,0.000355067,1.503655759,1.627234285,6.463163318,9.420997296,11.30791419,0.000533899,0.924056095,0.614539657,3.97187017,5.789576449,6.949161709,0.000328102,0.232650126,0.154722997,0.251770566,1.457644938,1.749594375,8.26E-05,0.159606856,0.106145875,0.172724207,0.686038125,1.200288444,5.67E-05,0.13297375,0.088433639,0.143902249,0.571561051,0.833133073,4.72E-05,2816.369467,1873.014784,3047.833873,12105.60044,17645.66721,21179.89045,-0.201168135,0.039470733,0.62252042,0.724722469,0.765265964,-0.999290118,0.238743187,0.73201712,0.808079789,0.837502929,-0.998932773,0.597736881,0.705430815,0.748401143,-0.999344011,0.186212797,0.272619984,-0.999834801,0.091028267,-0.999886664,-0.999905575
8.9,0.1042875,0.1568125,0.0963675,0.0242625,0.016645,0.0138675,293.7121308,-2.260603771,-1.852704455,-2.339586271,-3.71882333,-4.095645408,-4.278207306,5.682600141,-0.442359697,-0.539751495,-0.427425999,-0.268902261,-0.244161762,-0.233742764,0.175975781,9.588876903,6.377042646,10.37694243,41.21586811,60.07810153,72.11105102,0.003404694,0.665045835,1.082185384,4.298299845,6.265395014,7.520281233,0.000355067,1.503655759,1.627234285,6.463163318,9.420997296,11.30791419,0.000533899,0.924056095,0.614539657,3.97187017,5.789576449,6.949161709,0.000328102,0.232650126,0.154722997,0.251770566,1.457644938,1.749594375,8.26E-05,0.159606856,0.106145875,0.172724207,0.686038125,1.200288444,5.67E-05,0.13297375,0.088433639,0.143902249,0.571561051,0.833133073,4.72E-05,2816.369467,1873.014784,3047.833873,12105.60044,17645.66721,21179.89045,-0.201168135,0.039470733,0.62252042,0.724722469,0.765265964,-0.999290118,0.238743187,0.73201712,0.808079789,0.837502929,-0.998932773,0.597736881,0.705430815,0.748401143,-0.999344011,0.186212797,0.272619984,-0.999834801,0.091028267,-0.999886664,-0.999905575
4.85,0.107285,0.1473525,0.0812425,0.0164525,0.01153,0.0102925,292.5158238,-2.232266434,-1.914927604,-2.51031677,-4.107277838,-4.462802945,-4.576339804,5.678518764,-0.447975199,-0.522212954,-0.398356101,-0.243470259,-0.224074424,-0.218515242,0.176102262,9.320967516,6.786447464,12.30882851,60.78103632,86.73026886,97.15812485,0.003418618,0.728084016,1.320552666,6.520893481,9.304856895,10.42360942,0.000366766,1.373467866,1.813736653,8.956237654,12.77992194,14.31649259,0.000503742,0.757258703,0.551347958,4.938003343,7.046183868,7.893368958,0.000277737,0.153353218,0.111654027,0.202511001,1.426929748,1.598494049,5.62E-05,0.107470755,0.078247739,0.141920793,0.700805349,1.120233179,3.94E-05,0.095936058,0.069849511,0.126688617,0.625588816,0.892671292,3.52E-05,2726.530491,1985.14327,3600.52711,17779.41491,25369.97604,28420.28892,-0.157351136,0.138136346,0.734074149,0.805916761,0.824923986,-0.999266736,0.289201426,0.799120906,0.854861297,0.869421802,-0.998993023,0.663186448,0.751434962,0.775113345,-0.99944468,0.175913517,0.230323425,-0.999887517,0.056707527,-0.99992117,-0.99992963
5.35,0.107285,0.1473525,0.0812425,0.0164525,0.01153,0.0102925,292.5158238,-2.232266434,-1.914927604,-2.51031677,-4.107277838,-4.462802945,-4.576339804,5.678518764,-0.447975199,-0.522212954,-0.398356101,-0.243470259,-0.224074424,-0.218515242,0.176102262,9.320967516,6.786447464,12.30882851,60.78103632,86.73026886,97.15812485,0.003418618,0.728084016,1.320552666,6.520893481,9.304856895,10.42360942,0.000366766,1.373467866,1.813736653,8.956237654,12.77992194,14.31649259,0.000503742,0.757258703,0.551347958,4.938003343,7.046183868,7.893368958,0.000277737,0.153353218,0.111654027,0.202511001,1.426929748,1.598494049,5.62E-05,0.107470755,0.078247739,0.141920793,0.700805349,1.120233179,3.94E-05,0.095936058,0.069849511,0.126688617,0.625588816,0.892671292,3.52E-05,2726.530491,1985.14327,3600.52711,17779.41491,25369.97604,28420.28892,-0.157351136,0.138136346,0.734074149,0.805916761,0.824923986,-0.999266736,0.289201426,0.799120906,0.854861297,0.869421802,-0.998993023,0.663186448,0.751434962,0.775113345,-0.99944468,0.175913517,0.230323425,-0.999887517,0.056707527,-0.99992117,-0.99992963
