measurement value,blue,green,red,NIR,SWIR1,log(blue),log(green),log(red),log(NIR),log(SWIR1),1/log(blue),1/log(green),1/log(red),1/log(NIR),1/log(SWIR1),1/blue,1/green,1/red,1/NIR,1/SWIR1,blue/green,blue/red,blue/NIR,blue/SWIR1,green/blue,green/red,green/NIR,green/SWIR1,red/blue,red/green,red/NIR,red/SWIR1,NIR/blue,NIR/green,NIR/red,NIR/SWIR1,SWIR1/blue,SWIR1/green,SWIR1/red,SWIR1/NIR,"ND(blue,green)","ND(blue,red)","ND(blue,NIR)","ND(blue,SWIR1)","ND(green,red)","ND(green,NIR)","ND(green,SWIR1)","ND(red,NIR)","ND(red,SWIR1)","ND(NIR,SWIR1)"
25.9,0.1495525,0.2049375,0.1839275,0.0753575,0.01505,-1.900107777,-1.585050224,-1.693213621,-2.585511823,-4.196377288,-0.526285936,-0.630894835,-0.590592934,-0.386770616,-0.238300785,6.686615068,4.879536444,5.436924875,13.27007929,66.44518272,0.729746874,0.813105707,1.984573533,9.937043189,1.370338176,1.114229792,2.719536874,13.61710963,1.229852393,0.897480939,2.440732508,12.22109635,0.503886595,0.367709668,0.409713066,5.007142857,0.100633557,0.073437023,0.081825719,0.199714693,-0.15623854,-0.103079645,0.329887511,0.81713522,0.054029033,0.46229865,0.863174044,0.418728426,0.848726615,0.66706302
22.4,0.1461425,0.20403,0.180215,0.0744775,0.01263,-1.923173106,-1.589488237,-1.713604696,-2.597258213,-4.371680343,-0.519973993,-0.629133313,-0.583565161,-0.385021403,-0.228744995,6.842636468,4.901240014,5.54892767,13.42687389,79.17656374,0.716279469,0.810934162,1.962236917,11.57106097,1.396103119,1.132147712,2.739485079,16.1543943,1.233145731,0.883276969,2.419724078,14.26880443,0.509622458,0.365032103,0.413270261,5.896872526,0.086422499,0.061902661,0.070082956,0.169581417,-0.165311382,-0.104402381,0.324834557,0.840904439,0.061978685,0.465167006,0.883411797,0.415157494,0.869013975,0.710013489
27,0.136655,0.1967975,0.1712225,0.0740375,0.01527,-1.990295777,-1.625579998,-1.764791399,-2.603183557,-4.18186516,-0.502437885,-0.61516505,-0.566639208,-0.38414502,-0.239127748,7.317697852,5.081365363,5.840353925,13.50666892,65.48788474,0.694393984,0.798113566,1.845753841,8.949246889,1.440104643,1.149367052,2.658078676,12.887852,1.252954521,0.870044081,2.312645619,11.21299935,0.541784055,0.376211588,0.432405204,4.848559267,0.111741246,0.077592449,0.089182204,0.206246834,-0.18036302,-0.112276798,0.297198524,0.79897976,0.069493506,0.453264903,0.855989249,0.396252956,0.836240063,0.658035439
27.7,0.13242,0.18819,0.16256,0.08457,0.016425,-2.021776589,-1.670303188,-1.816708115,-2.470175685,-4.108950715,-0.494614492,-0.598693702,-0.550446157,-0.404829505,-0.243371135,7.551729346,5.313778628,6.151574803,11.82452406,60.88280061,0.703650566,0.814591535,1.565803476,8.062100457,1.421159946,1.157664862,2.225257183,11.45753425,1.227609122,0.863807854,1.922194632,9.897108067,0.638649751,0.449386259,0.520238681,5.148858447,0.124037155,0.087278814,0.101039616,0.194217808,-0.173949658,-0.102176419,0.220517075,0.779300615,0.073071989,0.379894413,0.839454585,0.315582892,0.816465067,0.674736373
33.7,0.1413025,0.1892075,0.166575,0.104205,0.0328975,-1.956852297,-1.664910983,-1.792309621,-2.261395166,-3.414358612,-0.511024773,-0.600632713,-0.557939314,-0.44220489,-0.292880776,7.077015623,5.285202754,6.003301816,9.5964685,30.39744661,0.746812362,0.848281555,1.35600499,4.2952352,1.339024433,1.135869728,1.815723814,5.75142488,1.178853877,0.880382649,1.59853174,5.06345467,0.737460413,0.550744553,0.625574066,3.167565924,0.232816121,0.173869958,0.197493621,0.315699822,-0.144942664,-0.082086219,0.151105363,0.622301952,0.063613303,0.289703063,0.703766237,0.230334589,0.670155034,0.520103572
42.7,0.1323375,0.181755,0.150625,0.07148,0.021595,-2.022399801,-1.705095653,-1.892961975,-2.638337589,-3.835293473,-0.494462074,-0.586477362,-0.52827263,-0.379026552,-0.26073624,7.55643714,5.501911914,6.639004149,13.98992725,46.30701551,0.728109268,0.878589212,1.851391998,6.128154665,1.373420232,1.206672199,2.542739228,8.416531605,1.138188344,0.828725482,2.107232792,6.974994212,0.540134127,0.393276664,0.474556017,3.310025469,0.16318126,0.118813788,0.143369295,0.302112479,-0.157334225,-0.064628705,0.298588198,0.719422474,0.093657861,0.435465082,0.787607573,0.35634047,0.749216119,0.535965619
45.9,0.1117125,0.1554925,0.1217225,0.0537425,0.014005,-2.191826672,-1.86115778,-2.106011415,-2.923551157,-4.26834087,-0.456240456,-0.53729996,-0.474831234,-0.34204977,-0.234283069,8.951549737,6.431178353,8.215407998,18.60724752,71.40307033,0.718443012,0.917763766,2.078662139,7.976615494,1.391898847,1.277434328,2.893287435,11.10264191,1.089605013,0.782819107,2.264920687,8.691360228,0.481078662,0.345627603,0.441516564,3.837379507,0.125366454,0.090068653,0.115056789,0.260594502,-0.163844239,-0.042881316,0.350367169,0.777198878,0.121818805,0.486295314,0.834746825,0.387427692,0.79363062,0.586553009
18.2,0.14496,0.199355,0.166355,0.07896,0.0203025,-1.931297437,-1.612668124,-1.79363122,-2.538813884,-3.897011248,-0.517786635,-0.620090386,-0.557528208,-0.393884722,-0.256606906,6.898454746,5.016177171,6.011241021,12.66464032,49.25501785,0.727145043,0.871389498,1.835866261,7.140007388,1.375241446,1.198370954,2.524759372,9.819234084,1.147592439,0.834466153,2.106826241,8.193818495,0.544701987,0.396077349,0.474647591,3.88917621,0.140055877,0.101840937,0.122043221,0.25712386,-0.157980338,-0.068724604,0.294748124,0.754299977,0.090235432,0.43258538,0.815144031,0.356256242,0.782462532,0.590933132
29.6,0.1507075,0.206505,0.182085,0.095845,0.0253625,-1.892414407,-1.577430654,-1.703281668,-2.345022976,-3.674483574,-0.528425485,-0.633942289,-0.587101957,-0.426435054,-0.272147087,6.635369839,4.84249776,5.491940577,10.43351244,39.4282898,0.729800731,0.827676635,1.572408576,5.942138985,1.370237049,1.134113189,2.154572487,8.142138985,1.208201317,0.881746205,1.899786113,7.179300148,0.635967022,0.464129198,0.526375045,3.779004436,0.168289568,0.122817849,0.139289343,0.264619959,-0.156202541,-0.094285478,0.222518531,0.711904356,0.062842585,0.365999669,0.781232816,0.310293959,0.755480302,0.581502795
25.6,0.1317325,0.1793625,0.1633575,0.0875125,0.0095225,-2.026981928,-1.718346381,-1.811814228,-2.435973639,-4.65409786,-0.49334431,-0.581954844,-0.551932966,-0.410513474,-0.214864412,7.591141138,5.575301415,6.121543241,11.42693901,105.0144395,0.734448394,0.806406195,1.505299243,13.83381465,1.361566052,1.0979753,2.049564348,18.8356524,1.240069838,0.910767301,1.866676189,17.1548963,0.664319739,0.487908565,0.535711553,9.190076135,0.072286641,0.053090808,0.058292396,0.108813027,-0.153104357,-0.107170694,0.201692171,0.865172914,0.04669993,0.344168618,0.899171454,0.302327899,0.889836881,0.803730613
32.1,0.13814,0.19028,0.1690775,0.0825625,0.0118325,-1.979487615,-1.659258607,-1.777398089,-2.494199697,-4.436905296,-0.505181236,-0.602678808,-0.562620161,-0.400930207,-0.225382318,7.239032865,5.255413075,5.914447517,12.11203634,84.51299387,0.725982762,0.81702178,1.673156699,11.67462497,1.377443174,1.125401073,2.304678274,16.08113247,1.223957579,0.888572104,2.047872824,14.28924572,0.597672651,0.433900042,0.488311573,6.977604057,0.085655856,0.062184675,0.0699827,0.14331567,-0.158760124,-0.100702271,0.25182089,0.842204404,0.059001134,0.394797365,0.882911745,0.343804642,0.8691891,0.749298162
23.4,0.15673,0.2116475,0.186705,0.095845,0.026655,-1.853230699,-1.552833124,-1.678225448,-2.345022976,-3.624778529,-0.539598227,-0.643984202,-0.595867499,-0.426435054,-0.275878924,6.380399413,4.724837288,5.356042955,10.43351244,37.51641343,0.740523748,0.839452612,1.635244405,5.879947477,1.350395585,1.133593101,2.208226825,7.940255112,1.191252472,0.882150746,1.94798894,7.00450197,0.611529382,0.45285203,0.513349937,3.595760645,0.170069546,0.125940538,0.142765325,0.278105274,-0.149079409,-0.08727998,0.241057112,0.709300106,0.062614142,0.376602681,0.776292737,0.321571403,0.750140607,0.564816327
18.6,0.0529725,0.098815,0.06136,0.02715,0.00493,-2.937982368,-2.314505864,-2.790997122,-3.606378233,-5.312416291,-0.34036964,-0.432057665,-0.358294888,-0.277286501,-0.18823826,18.87771957,10.11992106,16.29726206,36.83241252,202.8397566,0.536077519,0.863306714,1.951104972,10.74492901,1.865401859,1.61041395,3.639594843,20.04361055,1.158336873,0.620958357,2.260036832,12.44624746,0.512530086,0.274755857,0.442470665,5.507099391,0.093067157,0.049891211,0.080345502,0.181583794,-0.302017623,-0.073360593,0.322287747,0.829713743,0.23383799,0.568927877,0.904959275,0.386509999,0.851259617,0.692643392
19.8,0.0861925,0.137865,0.10107,0.03793,0.0111175,-2.451172112,-1.981480334,-2.291941933,-3.272012923,-4.499234836,-0.407968088,-0.50467319,-0.436311228,-0.305622265,-0.222260015,11.60193752,7.2534726,9.894132779,26.36435539,89.94827974,0.625194937,0.85280004,2.272409702,7.752867101,1.599501117,1.364054616,3.634721856,12.40071959,1.172607826,0.733108476,2.664645399,9.091072633,0.44006149,0.275124216,0.375284456,3.411738251,0.12898454,0.080640482,0.109998021,0.293105721,-0.230621604,-0.0794473,0.388829584,0.771503443,0.153995857,0.568474644,0.850754283,0.454244604,0.801805014,0.546663948
16.3,0.0529725,0.098815,0.06136,0.02715,0.00493,-2.937982368,-2.314505864,-2.790997122,-3.606378233,-5.312416291,-0.34036964,-0.432057665,-0.358294888,-0.277286501,-0.18823826,18.87771957,10.11992106,16.29726206,36.83241252,202.8397566,0.536077519,0.863306714,1.951104972,10.74492901,1.865401859,1.61041395,3.639594843,20.04361055,1.158336873,0.620958357,2.260036832,12.44624746,0.512530086,0.274755857,0.442470665,5.507099391,0.093067157,0.049891211,0.080345502,0.181583794,-0.302017623,-0.073360593,0.322287747,0.829713743,0.23383799,0.568927877,0.904959275,0.386509999,0.851259617,0.692643392
13.7,0.0522025,0.0966975,0.0728825,0.0333925,0.0036375,-2.952624893,-2.33616773,-2.618906724,-3.399423955,-5.616458646,-0.338681694,-0.428051457,-0.381838723,-0.294167486,-0.178048137,19.15617068,10.341529,13.72071485,29.94684435,274.9140893,0.539853667,0.716255617,1.563300142,14.35120275,1.852353814,1.326758824,2.895784982,26.58350515,1.39614961,0.753716487,2.182600883,20.03642612,0.639672429,0.345329507,0.458168971,9.180068729,0.069680571,0.037617312,0.0499091,0.108931646,-0.298824715,-0.165327577,0.219755827,0.869717049,0.140435193,0.486624644,0.927492899,0.371583157,0.904926817,0.803537672
16.8,0.0552,0.0938375,0.0536875,0.0186525,0.0043525,-2.896792326,-2.366190716,-2.924575079,-3.981775094,-5.437004886,-0.34520942,-0.422620203,-0.341930015,-0.25114427,-0.183924793,18.11594203,10.65672039,18.62630966,53.61211634,229.7530155,0.588250966,1.028172293,2.959388822,12.68236646,1.69995471,1.747846333,5.030826967,21.55944859,0.972599638,0.572132676,2.878300496,12.33486502,0.337907609,0.198774477,0.347427241,4.285468122,0.078849638,0.046383376,0.081071013,0.233346736,-0.259246834,0.013890483,0.494871534,0.853826456,0.272157261,0.668370522,0.911345351,0.484310202,0.850017229,0.621603999
19.2,0.0552,0.0938375,0.0536875,0.0186525,0.0043525,-2.896792326,-2.366190716,-2.924575079,-3.981775094,-5.437004886,-0.34520942,-0.422620203,-0.341930015,-0.25114427,-0.183924793,18.11594203,10.65672039,18.62630966,53.61211634,229.7530155,0.588250966,1.028172293,2.959388822,12.68236646,1.69995471,1.747846333,5.030826967,21.55944859,0.972599638,0.572132676,2.878300496,12.33486502,0.337907609,0.198774477,0.347427241,4.285468122,0.078849638,0.046383376,0.081071013,0.233346736,-0.259246834,0.013890483,0.494871534,0.853826456,0.272157261,0.668370522,0.911345351,0.484310202,0.850017229,0.621603999
19.4,0.1221625,0.171965,0.1272225,0.0359775,0.00196,-2.102403153,-1.760464311,-2.061817757,-3.324861536,-6.234810806,-0.475646166,-0.568031964,-0.485008918,-0.300764405,-0.160389791,8.18581807,5.815136801,7.860244847,27.79514975,510.2040816,0.710391649,0.960227161,3.395524981,62.32780612,1.407674204,1.351687005,4.779792926,87.7372449,1.041420239,0.739816242,3.536168439,64.90943878,0.29450527,0.209214084,0.282791959,18.35586735,0.016044203,0.011397668,0.01540608,0.054478494,-0.169322828,-0.020289913,0.544991779,0.968418296,0.149546689,0.653966842,0.97746155,0.559099265,0.969655333,0.896672158
13.4,0.1272775,0.1762,0.13011,0.0352625,0.0050125,-2.061385537,-1.736135565,-2.039375032,-3.344935203,-5.295820486,-0.485110612,-0.575991887,-0.490346299,-0.298959453,-0.188828153,7.856848225,5.675368899,7.685804319,28.35873804,199.5012469,0.722346765,0.978229959,3.60942928,25.39201995,1.384376657,1.354238721,4.996809642,35.1521197,1.022254523,0.738422247,3.689755406,25.95710723,0.277052111,0.200127696,0.271020675,7.034912718,0.039382452,0.028447787,0.038525094,0.142148174,-0.16120635,-0.011004808,0.566106804,0.924219518,0.15046848,0.66648933,0.944678209,0.573538527,0.925808063,0.751086282
18.4,0.0892175,0.1386625,0.08732,0.02176,0.0035825,-2.41667807,-1.975712356,-2.438175747,-3.827681857,-5.631694398,-0.413791151,-0.506146554,-0.410142707,-0.261254733,-0.177566453,11.20856334,7.211755161,11.4521301,45.95588235,279.1346825,0.643414766,1.021730417,4.100068934,24.90369853,1.554207414,1.587980989,6.372357537,38.70551291,0.978731751,0.629730461,4.012867647,24.37404047,0.243898338,0.156927792,0.249198351,6.073970691,0.040154678,0.025836113,0.041027256,0.164636949,-0.216978234,0.010748425,0.607848438,0.922790948,0.227196796,0.728716358,0.949629161,0.601026769,0.921179285,0.717273355
9.7,0.1071475,0.1512025,0.09667,0.0254725,0.006415,-2.233548889,-1.889135281,-2.336452163,-3.67015584,-5.049116281,-0.447717981,-0.529342716,-0.427999347,-0.272467994,-0.19805446,9.332928906,6.613647261,10.34447088,39.25802336,155.8846454,0.70863577,1.108384194,4.206399058,16.70265004,1.411162183,1.564109858,5.935911277,23.57014809,0.902214237,0.639341281,3.795073118,15.06936867,0.237733032,0.16846613,0.263499534,3.970771629,0.059870739,0.042426547,0.066359781,0.25184022,-0.170524482,0.051406283,0.615857337,0.887022565,0.220002219,0.711645677,0.918600409,0.582905213,0.875539603,0.597647981
11.3,0.11779,0.17081,0.1366825,0.05311,0.004435,-2.138851901,-1.767203451,-1.990094561,-2.935390045,-5.418227663,-0.467540553,-0.565865803,-0.502488686,-0.340670229,-0.184562197,8.489685033,5.85445817,7.316225559,18.82884579,225.4791432,0.689596628,0.861778209,2.217849746,26.55918828,1.4501231,1.249684488,3.21615515,38.51409245,1.160391374,0.800201979,2.573573715,30.81905299,0.450887172,0.310930273,0.388564739,11.97519729,0.037651753,0.025964522,0.03244746,0.083505931,-0.183714484,-0.074241814,0.37846694,0.927428922,0.110986447,0.525634155,0.949385147,0.440336157,0.937144578,0.845859762
8.4,0.135005,0.186595,0.1492225,0.0557225,0.0133175,-2.002443464,-1.678814786,-1.902316798,-2.887371264,-4.318676319,-0.499389879,-0.595658323,-0.525674799,-0.346335787,-0.231552431,7.407133069,5.359200407,6.701402268,17.94607205,75.08916839,0.723518851,0.904722813,2.422809458,10.13741318,1.382133995,1.250448156,3.348647315,14.01126338,1.105310914,0.799713283,2.677957737,11.20499343,0.412743972,0.298628045,0.373418888,4.184156185,0.098644495,0.071371151,0.089245925,0.238996815,-0.160416667,-0.05002155,0.415684681,0.820425087,0.111288125,0.540086869,0.86676671,0.456219961,0.836132644,0.614209154
32.8,0.137205,0.1878325,0.147545,0.04838,0.00416,-1.986279121,-1.672204671,-1.913622065,-3.028668774,-5.482240205,-0.503453915,-0.598012921,-0.522569225,-0.330178067,-0.182407184,7.288364127,5.323892298,6.777593277,20.66969822,240.3846154,0.730464643,0.929919686,2.835985945,32.98197115,1.368991655,1.273052289,3.882441091,45.15204327,1.075361685,0.785513689,3.049710624,35.46754808,0.352611056,0.257569909,0.327899963,11.62980769,0.030319595,0.022147392,0.028194788,0.085985945,-0.155758951,-0.036312555,0.478621656,0.941145262,0.120125828,0.590368842,0.956664974,0.506137553,0.945156719,0.841644461
20.9,0.1420175,0.1974025,0.16729,0.0680425,0.0123,-1.95180499,-1.622510487,-1.788026446,-2.687622769,-4.398156017,-0.512346267,-0.616328836,-0.559275844,-0.372076026,-0.227368014,7.041385745,5.065791973,5.977643613,14.69669692,81.30081301,0.719431112,0.848930002,2.087188154,11.54613821,1.389987149,1.180001793,2.901164713,16.04898374,1.177953421,0.847456339,2.458610427,13.60081301,0.47911349,0.34468915,0.406733816,5.531910569,0.086609045,0.062309241,0.073525016,0.180769372,-0.163175417,-0.081706716,0.352161287,0.840588397,0.082569562,0.487332592,0.882690955,0.42173308,0.863021326,0.693810872
33.2,0.16025,0.2100525,0.1813975,0.08193,0.0160125,-1.831020183,-1.56039778,-1.707064523,-2.501890055,-4.134385612,-0.546143625,-0.64086223,-0.585800939,-0.39969782,-0.241873907,6.24024961,4.760714583,5.512755137,12.20554132,62.45120999,0.762904512,0.883419011,1.955937996,10.0078064,1.310780031,1.157967998,2.563804467,13.11803279,1.131965679,0.863581724,2.214054681,11.32849336,0.511263651,0.390045346,0.451660028,5.116627635,0.099921997,0.076230942,0.088272992,0.19544123,-0.134491396,-0.061898594,0.323395821,0.818310758,0.073202197,0.438801983,0.858337204,0.377733051,0.837774176,0.673022437
11.3,0.0623775,0.0991175,0.0787675,0.059985,0.0050675,-2.774550646,-2.311449264,-2.541254804,-2.813660748,-5.28490768,-0.360418723,-0.432629007,-0.393506388,-0.355408875,-0.189218064,16.03142159,10.08903574,12.69559146,16.67083438,197.3359645,0.629328827,0.791919256,1.039884971,12.30932412,1.588994429,1.258355286,1.652371426,19.55944746,1.262755,0.794688123,1.313119947,15.54366058,0.961644824,0.605190809,0.761545053,11.83719783,0.081239229,0.051126189,0.06433491,0.084479453,-0.227499303,-0.116121719,0.019552559,0.849729409,0.114399753,0.245957795,0.902721121,0.13536693,0.879107771,0.844202759
9.4,0.122905,0.175815,0.14232,0.052505,0.005755,-2.09634358,-1.738322973,-1.949677236,-2.946846876,-5.157686237,-0.477021043,-0.575267091,-0.512905409,-0.339345762,-0.193885389,8.136365486,5.687796832,7.026419337,19.04580516,173.7619461,0.69905867,0.863582069,2.340824683,21.35621199,1.430495098,1.235349916,3.348538234,30.54995656,1.157967536,0.809487245,2.710598991,24.72980017,0.42719987,0.298637773,0.368922147,9.123370982,0.046824783,0.032733271,0.040437043,0.109608609,-0.177122389,-0.073201998,0.401345419,0.910539406,0.105285492,0.540075333,0.936608471,0.461003465,0.92226912,0.80243735
150.9,0.10701,0.157665,0.1288175,0.07203,0.023245,-2.234832991,-1.84728275,-2.049358605,-2.63067258,-3.761665224,-0.447460729,-0.541335646,-0.487957548,-0.380130925,-0.265839712,9.344921035,6.342561761,7.762920411,13.88310426,43.0200043,0.678717534,0.830710113,1.485630987,4.60357066,1.473366975,1.223940847,2.188879633,6.782748978,1.203789365,0.81703295,1.788386783,5.541729404,0.673114662,0.456854724,0.559163157,3.09873091,0.217222689,0.147432848,0.180449085,0.322712759,-0.191385662,-0.092472252,0.195375335,0.643084718,0.100695505,0.372820479,0.743021392,0.282739392,0.694270448,0.512044083
164.6,0.10701,0.157665,0.1288175,0.07203,0.023245,-2.234832991,-1.84728275,-2.049358605,-2.63067258,-3.761665224,-0.447460729,-0.541335646,-0.487957548,-0.380130925,-0.265839712,9.344921035,6.342561761,7.762920411,13.88310426,43.0200043,0.678717534,0.830710113,1.485630987,4.60357066,1.473366975,1.223940847,2.188879633,6.782748978,1.203789365,0.81703295,1.788386783,5.541729404,0.673114662,0.456854724,0.559163157,3.09873091,0.217222689,0.147432848,0.180449085,0.322712759,-0.191385662,-0.092472252,0.195375335,0.643084718,0.100695505,0.372820479,0.743021392,0.282739392,0.694270448,0.512044083
62.2,0.0750275,0.12527,0.08336,0.0365825,0.00713,-2.589900566,-2.077283871,-2.484586701,-3.308185295,-4.943444045,-0.38611521,-0.481397855,-0.402481427,-0.302280529,-0.20228812,13.32844624,7.982757244,11.99616123,27.33547461,140.2524544,0.598926319,0.900041987,2.050912321,10.52279102,1.66965446,1.502759117,3.424314905,17.56942496,1.111059278,0.665442644,2.278685164,11.6914446,0.487587884,0.292029217,0.438849568,5.130785414,0.095031822,0.056917059,0.08553263,0.194901934,-0.250839376,-0.052608318,0.344458382,0.826430941,0.200881944,0.547952611,0.892296073,0.389999375,0.842413526,0.673777524
41.9,0.09458,0.14199,0.09656,0.0320175,0.0024,-2.358309242,-1.951998646,-2.337590702,-3.441472651,-6.032286542,-0.4240326,-0.512295437,-0.427790887,-0.290573281,-0.165774618,10.57305984,7.042749489,10.35625518,31.2329195,416.6666667,0.666103247,0.979494615,2.954009526,39.40833333,1.501268767,1.470484673,4.434762239,59.1625,1.020934658,0.680047891,3.015850707,40.23333333,0.338522944,0.225491232,0.3315814,13.340625,0.025375344,0.016902599,0.024855012,0.074959007,-0.2004058,-0.010358899,0.494184324,0.950505259,0.190442255,0.631998621,0.966756701,0.501973518,0.951495554,0.860536065
